Ubar,Mubar,Actual_Phase,Predicted_Phase,Type
18.341708542713565,16.130653266331656,0.0,0,Predicted
18.341708542713565,20.65326633165829,1.0,1,Predicted
18.341708542713565,33.31658291457286,1.0,1,Predicted
18.341708542713565,40.85427135678391,0.0,1,Predicted
18.341708542713565,49.89949748743718,1.0,0,Predicted
18.467336683417084,1.0552763819095476,1.0,1,Predicted
18.467336683417084,16.130653266331656,0.0,0,Predicted
18.467336683417084,20.95477386934673,0.0,1,Predicted
18.467336683417084,33.6180904522613,1.0,0,Predicted
18.467336683417084,40.85427135678391,1.0,1,Predicted
18.467336683417084,50.201005025125625,0.0,1,Predicted
18.5929648241206,1.0552763819095476,1.0,1,Predicted
18.5929648241206,16.4321608040201,0.0,1,Predicted
18.5929648241206,20.95477386934673,1.0,1,Predicted
18.5929648241206,33.91959798994975,1.0,1,Predicted
18.5929648241206,41.15577889447236,1.0,0,Predicted
18.5929648241206,50.50251256281406,0.0,0,Predicted
18.71859296482412,1.0552763819095476,1.0,1,Predicted
18.71859296482412,16.4321608040201,0.0,1,Predicted
18.71859296482412,20.95477386934673,1.0,1,Predicted
18.71859296482412,33.91959798994975,0.0,1,Predicted
18.71859296482412,41.4572864321608,1.0,1,Predicted
18.71859296482412,51.10552763819095,1.0,0,Predicted
18.844221105527637,1.0552763819095476,1.0,1,Predicted
18.844221105527637,16.4321608040201,0.0,1,Predicted
18.844221105527637,21.256281407035175,0.0,0,Predicted
18.844221105527637,34.22110552763819,1.0,0,Predicted
18.844221105527637,41.75879396984924,0.0,1,Predicted
18.844221105527637,51.40703517587939,1.0,0,Predicted
18.969849246231153,1.0552763819095476,1.0,1,Predicted
18.969849246231153,16.73366834170854,0.0,0,Predicted
18.969849246231153,21.256281407035175,1.0,0,Predicted
18.969849246231153,34.52261306532663,0.0,0,Predicted
18.969849246231153,41.75879396984924,1.0,1,Predicted
18.969849246231153,51.70854271356784,0.0,1,Predicted
19.09547738693467,1.0552763819095476,1.0,1,Predicted
19.09547738693467,16.73366834170854,0.0,0,Predicted
19.09547738693467,21.557788944723615,0.0,1,Predicted
19.09547738693467,34.824120603015075,1.0,1,Predicted
19.09547738693467,42.06030150753769,1.0,0,Predicted
19.09547738693467,52.31155778894472,1.0,0,Predicted
19.22110552763819,1.0552763819095476,1.0,1,Predicted
19.22110552763819,17.035175879396984,0.0,0,Predicted
19.22110552763819,21.557788944723615,1.0,1,Predicted
19.22110552763819,35.12562814070351,1.0,0,Predicted
19.22110552763819,42.361809045226124,1.0,1,Predicted
19.22110552763819,52.61306532663316,1.0,1,Predicted
19.346733668341706,1.0552763819095476,1.0,1,Predicted
19.346733668341706,17.035175879396984,0.0,0,Predicted
19.346733668341706,21.557788944723615,1.0,1,Predicted
19.346733668341706,35.427135678391956,1.0,0,Predicted
19.346733668341706,42.66331658291457,0.0,1,Predicted
19.346733668341706,52.9145728643216,1.0,0,Predicted
19.472361809045225,1.0552763819095476,1.0,1,Predicted
19.472361809045225,17.035175879396984,0.0,0,Predicted
19.472361809045225,21.85929648241206,1.0,1,Predicted
19.472361809045225,35.427135678391956,0.0,0,Predicted
19.472361809045225,42.96482412060301,1.0,0,Predicted
19.472361809045225,53.21608040201005,0.0,1,Predicted
19.597989949748744,1.0552763819095476,1.0,1,Predicted
19.597989949748744,17.336683417085425,0.0,0,Predicted
19.597989949748744,21.85929648241206,1.0,1,Predicted
19.597989949748744,35.7286432160804,0.0,1,Predicted
19.597989949748744,42.96482412060301,1.0,0,Predicted
19.597989949748744,53.81909547738693,1.0,0,Predicted
19.72361809045226,1.0552763819095476,1.0,1,Predicted
19.72361809045226,17.336683417085425,0.0,0,Predicted
19.72361809045226,22.1608040201005,0.0,1,Predicted
19.72361809045226,36.03015075376884,1.0,0,Predicted
19.72361809045226,43.26633165829145,1.0,1,Predicted
19.72361809045226,54.120603015075375,1.0,1,Predicted
19.849246231155778,1.0552763819095476,1.0,1,Predicted
19.849246231155778,17.63819095477387,0.0,1,Predicted
19.849246231155778,22.1608040201005,1.0,1,Predicted
19.849246231155778,36.33165829145729,1.0,1,Predicted
19.849246231155778,43.5678391959799,1.0,0,Predicted
19.849246231155778,54.42211055276381,1.0,0,Predicted
19.974874371859293,1.0552763819095476,1.0,1,Predicted
19.974874371859293,17.63819095477387,0.0,1,Predicted
19.974874371859293,22.1608040201005,1.0,1,Predicted
19.974874371859293,36.633165829145725,1.0,0,Predicted
19.974874371859293,43.86934673366834,1.0,1,Predicted
19.974874371859293,55.0251256281407,1.0,1,Predicted
20.100502512562812,1.0552763819095476,1.0,1,Predicted
20.100502512562812,17.63819095477387,0.0,1,Predicted
20.100502512562812,22.462311557788944,1.0,0,Predicted
20.100502512562812,36.93467336683417,1.0,0,Predicted
20.100502512562812,44.17085427135678,0.0,1,Predicted
20.100502512562812,55.326633165829136,0.0,0,Predicted
20.22613065326633,1.0552763819095476,1.0,1,Predicted
20.22613065326633,17.93969849246231,0.0,0,Predicted
20.22613065326633,22.462311557788944,1.0,0,Predicted
20.22613065326633,36.93467336683417,0.0,0,Predicted
20.22613065326633,44.17085427135678,1.0,1,Predicted
20.22613065326633,55.62814070351759,0.0,1,Predicted
20.351758793969847,1.0552763819095476,1.0,1,Predicted
20.351758793969847,17.93969849246231,0.0,0,Predicted
20.351758793969847,22.763819095477384,1.0,1,Predicted
20.351758793969847,37.23618090452261,0.0,1,Predicted
20.351758793969847,44.472361809045225,1.0,0,Predicted
20.351758793969847,55.929648241206024,0.0,0,Predicted
20.477386934673365,1.0552763819095476,1.0,1,Predicted
20.477386934673365,18.241206030150753,0.0,0,Predicted
20.477386934673365,22.763819095477384,1.0,1,Predicted
20.477386934673365,37.53768844221105,0.0,0,Predicted
20.477386934673365,44.77386934673366,1.0,1,Predicted
20.477386934673365,56.53266331658291,0.0,1,Predicted
20.60301507537688,1.0552763819095476,1.0,1,Predicted
20.60301507537688,18.241206030150753,0.0,0,Predicted
20.60301507537688,22.763819095477384,1.0,1,Predicted
20.60301507537688,37.83919597989949,0.0,0,Predicted
20.60301507537688,45.075376884422106,1.0,1,Predicted
20.60301507537688,56.83417085427135,0.0,0,Predicted
20.7286432160804,1.0552763819095476,1.0,1,Predicted
20.7286432160804,18.241206030150753,0.0,0,Predicted
20.7286432160804,23.065326633165828,0.0,1,Predicted
20.7286432160804,38.14070351758794,1.0,1,Predicted
20.7286432160804,45.37688442211055,0.0,0,Predicted
20.7286432160804,57.13567839195979,0.0,0,Predicted
20.85427135678392,1.0552763819095476,1.0,1,Predicted
20.85427135678392,18.542713567839193,0.0,0,Predicted
20.85427135678392,23.065326633165828,1.0,1,Predicted
20.85427135678392,38.442211055276374,0.0,0,Predicted
20.85427135678392,45.37688442211055,1.0,0,Predicted
20.85427135678392,57.738693467336674,0.0,0,Predicted
20.979899497487434,1.0552763819095476,1.0,1,Predicted
20.979899497487434,18.542713567839193,0.0,0,Predicted
20.979899497487434,23.36683417085427,0.0,1,Predicted
20.979899497487434,38.743718592964825,1.0,1,Predicted
20.979899497487434,45.67839195979899,1.0,1,Predicted
20.979899497487434,58.040201005025125,0.0,1,Predicted
21.105527638190953,1.0552763819095476,1.0,1,Predicted
21.105527638190953,18.844221105527637,0.0,1,Predicted
21.105527638190953,23.36683417085427,1.0,1,Predicted
21.105527638190953,38.743718592964825,0.0,1,Predicted
21.105527638190953,45.97989949748744,1.0,0,Predicted
21.105527638190953,58.34170854271356,0.0,0,Predicted
21.231155778894472,1.0552763819095476,1.0,1,Predicted
21.231155778894472,18.844221105527637,0.0,1,Predicted
21.231155778894472,23.668341708542712,0.0,0,Predicted
21.231155778894472,39.04522613065326,0.0,0,Predicted
21.231155778894472,46.281407035175874,1.0,1,Predicted
21.231155778894472,58.643216080402006,0.0,0,Predicted
21.356783919597987,1.0552763819095476,1.0,1,Predicted
21.356783919597987,18.844221105527637,0.0,1,Predicted
21.356783919597987,23.668341708542712,1.0,0,Predicted
21.356783919597987,39.346733668341706,0.0,0,Predicted
21.356783919597987,46.58291457286432,1.0,1,Predicted
21.356783919597987,59.24623115577889,0.0,0,Predicted
21.482412060301506,1.0552763819095476,1.0,1,Predicted
21.482412060301506,19.145728643216078,0.0,0,Predicted
21.482412060301506,23.668341708542712,1.0,0,Predicted
21.482412060301506,39.64824120603015,0.0,1,Predicted
21.482412060301506,46.58291457286432,1.0,1,Predicted
21.482412060301506,59.54773869346733,0.0,0,Predicted
21.608040201005025,1.0552763819095476,1.0,1,Predicted
21.608040201005025,19.145728643216078,0.0,0,Predicted
21.608040201005025,23.969849246231153,0.0,1,Predicted
21.608040201005025,39.94974874371859,1.0,0,Predicted
21.608040201005025,46.88442211055276,1.0,0,Predicted
21.608040201005025,59.849246231155774,0.0,0,Predicted
21.73366834170854,1.0552763819095476,1.0,1,Predicted
21.73366834170854,19.44723618090452,0.0,0,Predicted
21.73366834170854,23.969849246231153,1.0,1,Predicted
21.73366834170854,40.25125628140703,1.0,0,Predicted
21.73366834170854,47.1859296482412,1.0,1,Predicted
21.85929648241206,1.0552763819095476,1.0,1,Predicted
21.85929648241206,19.44723618090452,0.0,0,Predicted
21.85929648241206,24.271356783919597,0.0,1,Predicted
21.85929648241206,40.25125628140703,0.0,0,Predicted
21.85929648241206,47.48743718592964,1.0,1,Predicted
21.984924623115575,1.0552763819095476,1.0,1,Predicted
21.984924623115575,19.44723618090452,0.0,0,Predicted
21.984924623115575,24.271356783919597,1.0,1,Predicted
21.984924623115575,40.552763819095475,0.0,1,Predicted
21.984924623115575,47.78894472361809,1.0,0,Predicted
22.110552763819094,1.0552763819095476,1.0,1,Predicted
22.110552763819094,19.748743718592962,0.0,0,Predicted
22.110552763819094,24.271356783919597,1.0,1,Predicted
22.110552763819094,40.85427135678391,1.0,0,Predicted
22.110552763819094,47.78894472361809,1.0,0,Predicted
22.236180904522612,1.0552763819095476,1.0,1,Predicted
22.236180904522612,19.748743718592962,0.0,0,Predicted
22.236180904522612,24.572864321608037,0.0,1,Predicted
22.236180904522612,41.15577889447236,1.0,1,Predicted
22.236180904522612,48.090452261306524,1.0,1,Predicted
22.361809045226128,1.0552763819095476,1.0,1,Predicted
22.361809045226128,20.050251256281406,0.0,1,Predicted
22.361809045226128,24.572864321608037,1.0,1,Predicted
22.361809045226128,41.4572864321608,1.0,0,Predicted
22.361809045226128,48.391959798994975,1.0,0,Predicted
22.487437185929647,1.0552763819095476,1.0,1,Predicted
22.487437185929647,20.050251256281406,0.0,1,Predicted
22.487437185929647,24.87437185929648,0.0,0,Predicted
22.487437185929647,41.75879396984924,1.0,0,Predicted
22.487437185929647,48.69346733668341,1.0,1,Predicted
22.613065326633162,1.0552763819095476,1.0,1,Predicted
22.613065326633162,20.050251256281406,0.0,1,Predicted
22.613065326633162,24.87437185929648,1.0,0,Predicted
22.613065326633162,41.75879396984924,0.0,0,Predicted
22.613065326633162,48.994974874371856,1.0,1,Predicted
22.73869346733668,1.0552763819095476,1.0,1,Predicted
22.73869346733668,20.351758793969847,0.0,0,Predicted
22.73869346733668,25.17587939698492,0.0,1,Predicted
22.73869346733668,42.06030150753769,1.0,1,Predicted
22.73869346733668,49.2964824120603,0.0,0,Predicted
22.8643216080402,1.0552763819095476,1.0,1,Predicted
22.8643216080402,20.351758793969847,0.0,0,Predicted
22.8643216080402,25.17587939698492,1.0,1,Predicted
22.8643216080402,42.361809045226124,0.0,0,Predicted
22.8643216080402,49.2964824120603,1.0,0,Predicted
22.989949748743715,1.0552763819095476,1.0,1,Predicted
22.989949748743715,20.65326633165829,0.0,0,Predicted
22.989949748743715,25.17587939698492,1.0,1,Predicted
22.989949748743715,42.66331658291457,1.0,0,Predicted
22.989949748743715,49.59798994974874,1.0,1,Predicted
23.115577889447234,1.0552763819095476,1.0,1,Predicted
23.115577889447234,20.65326633165829,0.0,0,Predicted
23.115577889447234,25.477386934673365,0.0,1,Predicted
23.115577889447234,42.96482412060301,1.0,1,Predicted
23.115577889447234,49.89949748743718,1.0,1,Predicted
23.241206030150753,1.0552763819095476,1.0,1,Predicted
23.241206030150753,20.65326633165829,0.0,0,Predicted
23.241206030150753,25.477386934673365,1.0,1,Predicted
23.241206030150753,42.96482412060301,0.0,1,Predicted
23.241206030150753,50.201005025125625,0.0,0,Predicted
23.36683417085427,1.0552763819095476,0.0,1,Predicted
23.36683417085427,20.95477386934673,0.0,0,Predicted
23.36683417085427,25.778894472361806,0.0,1,Predicted
23.36683417085427,43.26633165829145,0.0,0,Predicted
23.36683417085427,50.50251256281406,1.0,1,Predicted
23.492462311557787,1.0552763819095476,0.0,1,Predicted
23.492462311557787,20.95477386934673,0.0,0,Predicted
23.492462311557787,25.778894472361806,1.0,1,Predicted
23.492462311557787,43.5678391959799,0.0,1,Predicted
23.492462311557787,50.50251256281406,1.0,1,Predicted
23.618090452261306,1.0552763819095476,0.0,1,Predicted
23.618090452261306,21.256281407035175,0.0,1,Predicted
23.618090452261306,25.778894472361806,1.0,1,Predicted
23.618090452261306,43.86934673366834,1.0,0,Predicted
23.618090452261306,50.80402010050251,1.0,0,Predicted
23.74371859296482,1.0552763819095476,0.0,1,Predicted
23.74371859296482,21.256281407035175,0.0,1,Predicted
23.74371859296482,26.08040201005025,0.0,0,Predicted
23.74371859296482,44.17085427135678,1.0,0,Predicted
23.74371859296482,51.10552763819095,1.0,1,Predicted
23.86934673366834,1.0552763819095476,0.0,1,Predicted
23.86934673366834,21.256281407035175,0.0,1,Predicted
23.86934673366834,26.08040201005025,1.0,0,Predicted
23.86934673366834,44.472361809045225,1.0,1,Predicted
23.86934673366834,51.40703517587939,1.0,1,Predicted
23.994974874371856,1.0552763819095476,0.0,1,Predicted
23.994974874371856,21.557788944723615,0.0,0,Predicted
23.994974874371856,26.38190954773869,0.0,1,Predicted
23.994974874371856,44.472361809045225,0.0,1,Predicted
23.994974874371856,51.70854271356784,1.0,0,Predicted
24.120603015075375,1.0552763819095476,0.0,1,Predicted
24.120603015075375,21.557788944723615,0.0,0,Predicted
24.120603015075375,26.38190954773869,1.0,1,Predicted
24.120603015075375,44.77386934673366,0.0,0,Predicted
24.120603015075375,52.010050251256274,0.0,1,Predicted
24.246231155778894,1.0552763819095476,0.0,1,Predicted
24.246231155778894,21.85929648241206,0.0,0,Predicted
24.246231155778894,26.683417085427134,0.0,1,Predicted
24.246231155778894,45.075376884422106,1.0,0,Predicted
24.246231155778894,52.010050251256274,1.0,1,Predicted
24.37185929648241,1.0552763819095476,0.0,1,Predicted
24.37185929648241,21.85929648241206,0.0,0,Predicted
24.37185929648241,26.683417085427134,1.0,1,Predicted
24.37185929648241,45.37688442211055,0.0,1,Predicted
24.37185929648241,52.31155778894472,1.0,1,Predicted
24.497487437185928,1.0552763819095476,0.0,1,Predicted
24.497487437185928,21.85929648241206,0.0,0,Predicted
24.497487437185928,26.683417085427134,1.0,1,Predicted
24.497487437185928,45.67839195979899,1.0,0,Predicted
24.497487437185928,52.61306532663316,1.0,0,Predicted
24.623115577889443,1.0552763819095476,0.0,1,Predicted
24.623115577889443,22.1608040201005,0.0,0,Predicted
24.623115577889443,26.984924623115575,0.0,1,Predicted
24.623115577889443,45.97989949748744,1.0,1,Predicted
24.623115577889443,52.9145728643216,1.0,1,Predicted
24.748743718592962,1.0552763819095476,0.0,1,Predicted
24.748743718592962,22.1608040201005,0.0,0,Predicted
24.748743718592962,26.984924623115575,1.0,1,Predicted
24.748743718592962,45.97989949748744,0.0,1,Predicted
24.748743718592962,53.21608040201005,0.0,0,Predicted
24.87437185929648,1.0552763819095476,0.0,1,Predicted
24.87437185929648,22.462311557788944,0.0,1,Predicted
24.87437185929648,27.28643216080402,0.0,0,Predicted
24.87437185929648,46.281407035175874,0.0,0,Predicted
24.87437185929648,53.51758793969849,1.0,1,Predicted
25.0,1.0552763819095476,0.0,1,Predicted
25.0,22.462311557788944,0.0,1,Predicted
25.0,27.28643216080402,1.0,0,Predicted
25.0,46.58291457286432,0.0,0,Predicted
25.0,53.51758793969849,1.0,1,Predicted
