Ubar,Mubar,code1_Density,code1_Phi2,code1_Energy,code2_Density,code2_Phi2,code2_Energy,diff_Density,diff_Phi2,diff_Energy
5.83,20.75,4.0468,2.1664,-49.125551787,4.046768,2.166439,-49.125552,3.2000000000032e-05,-3.900000000012227e-05,2.1299999986013063e-07
5.83,20.76,4.048,2.1659,-49.1660257486,4.048024,2.165904,-49.166026,-2.3999999999801958e-05,-3.9999999996709334e-06,2.514000030373609e-07
5.83,20.77,4.0493,2.1654,-49.2065122625,4.049279,2.165367,-49.206512,2.0999999999382624e-05,3.300000000017178e-05,-2.6250000217942215e-07
5.83,20.78,4.0505,2.1648,-49.2470113212,4.050533,2.164828,-49.247011,-3.29999999992836e-05,-2.799999999991698e-05,-3.2119999815449773e-07
5.83,20.79,4.0518,2.1643,-49.2875229171,4.051786,2.164287,-49.287523,1.4000000000180535e-05,1.3000000000040757e-05,8.290000153010624e-08
5.83,20.8,4.053,2.1637,-49.328047043,4.053039,2.163745,-49.328047,-3.900000000012227e-05,-4.500000000007276e-05,-4.3000000005122274e-08
5.83,20.81,4.0543,2.1632,-49.3685836914,4.054291,2.163202,-49.368584,8.999999999481645e-06,-2.000000000279556e-06,3.0860000066468274e-07
5.83,20.82,4.0555,2.1627,-49.409132855,4.055542,2.162656,-49.409133,-4.1999999999653426e-05,4.399999999993298e-05,1.449999942337854e-07
5.83,20.83,4.0568,2.1621,-49.4496945266,4.056792,2.162109,-49.449695,8.000000000230045e-06,-8.999999999925734e-06,4.7340000008944116e-07
5.83,20.84,4.058,2.1616,-49.4902686991,4.058042,2.161561,-49.490269,-4.2000000000541604e-05,3.900000000012227e-05,3.0089999825122504e-07
5.83,20.85,4.0593,2.161,-49.5308553652,4.059291,2.16101,-49.530855,9.000000000369823e-06,-1.0000000000065512e-05,-3.651999946896467e-07
5.83,20.86,4.0605,2.1605,-49.571454518,4.060539,2.160458,-49.571455,-3.900000000012227e-05,4.1999999999653426e-05,4.819999972482947e-07
5.83,20.87,4.0618,2.1599,-49.6120661505,4.061787,2.159905,-49.612066,1.3000000000040757e-05,-5.000000000254801e-06,-1.5050000001792796e-07
5.83,20.88,4.063,2.1593,-49.6526902557,4.063034,2.159349,-49.65269,-3.400000000031156e-05,-4.900000000018778e-05,-2.5570000161678763e-07
5.83,20.89,4.0643,2.1588,-49.6933268268,4.06428,2.158792,-49.693327,2.0000000000131024e-05,7.999999999785956e-06,1.7319999301435018e-07
5.83,20.9,4.0655,2.1582,-49.7339758569,4.065526,2.158233,-49.733976,-2.6000000000081513e-05,-3.300000000017178e-05,1.4309999585293554e-07
5.83,20.91,4.0668,2.1577,-49.7746373393,4.066771,2.157673,-49.774637,2.899999999961267e-05,2.700000000022129e-05,-3.393000014284553e-07
5.83,20.92,4.068,2.1571,-49.8153112673,4.068015,2.157111,-49.815311,-1.5000000000320313e-05,-1.100000000020529e-05,-2.672999954711486e-07
5.83,20.93,4.0693,2.1565,-49.8559976343,4.069258,2.156547,-49.855998,4.2000000000541604e-05,-4.7000000000352316e-05,3.656999965073737e-07
5.83,20.94,4.0705,2.156,-49.8966964337,4.070501,2.155981,-49.896696,-1.000000000139778e-06,1.8999999999991246e-05,-4.3370000213371895e-07
5.83,20.95,4.0717,2.1554,-49.937407659,4.071744,2.155414,-49.937408,-4.399999999993298e-05,-1.3999999999736445e-05,3.409999962400434e-07
5.83,20.96,4.073,2.1548,-49.9781313038,4.072985,2.154844,-49.978131,1.5000000000320313e-05,-4.400000000037707e-05,-3.0380000026752896e-07
5.83,20.97,4.0742,2.1543,-50.0188673615,4.074226,2.154273,-50.018867,-2.6000000000081513e-05,2.700000000022129e-05,-3.6149999971257785e-07
5.83,20.98,4.0755,2.1537,-50.059615826,4.075467,2.153701,-50.059616,3.300000000017178e-05,-9.999999996956888e-07,1.7400000018596984e-07
5.83,20.99,4.0767,2.1531,-50.100376691,4.076706,2.153126,-50.100377,-5.999999999950489e-06,-2.6000000000081513e-05,3.090000006977789e-07
5.83,21.0,4.0779,2.1525,-50.1411499502,4.077945,2.15255,-50.14115,-4.500000000007276e-05,-5.000000000032756e-05,4.98000005677568e-08
5.83,21.01,4.0792,2.152,-50.1819355974,4.079184,2.151972,-50.181936,1.600000000046009e-05,2.799999999991698e-05,4.0260000133685026e-07
5.83,21.02,4.0804,2.1514,-50.2227336267,4.080422,2.151392,-50.222734,-2.200000000041058e-05,8.000000000230045e-06,3.733000042416279e-07
5.83,21.03,4.0817,2.1508,-50.2635440319,4.081659,2.15081,-50.263544,4.099999999951365e-05,-1.0000000000065512e-05,-3.189999375763364e-08
5.83,21.04,4.0829,2.1502,-50.304366807,4.082896,2.150226,-50.304367,4.000000000559112e-06,-2.6000000000081513e-05,1.929999982053232e-07
5.83,21.05,4.0841,2.1496,-50.3452019463,4.084132,2.149641,-50.345202,-3.2000000000032e-05,-4.099999999995774e-05,5.3699999114087404e-08
5.83,21.06,4.0854,2.1491,-50.3860494437,4.085367,2.149053,-50.386049,3.300000000017178e-05,4.6999999999908226e-05,-4.4370000296112266e-07
5.83,21.07,4.0866,2.1485,-50.4269092935,4.086602,2.148464,-50.426909,-2.000000000279556e-06,3.5999999999702936e-05,-2.9350000119166e-07
5.83,21.08,4.0878,2.1479,-50.46778149,4.087837,2.147873,-50.467781,-3.700000000073089e-05,2.6999999999777202e-05,-4.899999979102176e-07
5.83,21.09,4.0891,2.1473,-50.5086660274,4.089071,2.14728,-50.508666,2.9000000000500847e-05,2.0000000000131024e-05,-2.7399998714372487e-08
5.83,21.1,4.0903,2.1467,-50.5495629002,4.090304,2.146685,-50.549563,-3.9999999996709334e-06,1.4999999999876223e-05,9.979999759934799e-08
5.83,21.11,4.0915,2.1461,-50.5904721028,4.091537,2.146088,-50.590472,-3.6999999999842714e-05,1.1999999999900979e-05,-1.0280000140028278e-07
5.83,21.12,4.0928,2.1455,-50.6313936296,4.092769,2.145489,-50.631394,3.10000000007804e-05,1.100000000020529e-05,3.70400002225324e-07
5.83,21.13,4.094,2.1449,-50.6723274753,4.094,2.144888,-50.672327,0.0,1.1999999999900979e-05,-4.7529999847029103e-07
5.83,21.14,4.0952,2.1443,-50.7132736343,4.095231,2.144285,-50.713274,-3.0999999999892225e-05,1.4999999999876223e-05,3.656999965073737e-07
5.83,21.15,4.0965,2.1437,-50.7542321015,4.096462,2.143681,-50.754232,3.799999999998249e-05,1.8999999999991246e-05,-1.0149999951636346e-07
5.83,21.16,4.0977,2.1431,-50.7952028715,4.097692,2.143074,-50.795203,7.999999999341867e-06,2.6000000000081513e-05,1.284999981976398e-07
5.83,21.17,4.0989,2.1425,-50.8361859391,4.098921,2.142465,-50.836186,-2.0999999999382624e-05,3.500000000000725e-05,6.089999970981808e-08
5.83,21.18,4.1002,2.1419,-50.8771812991,4.10015,2.141854,-50.877181,4.999999999988347e-05,4.600000000021254e-05,-2.9910000165500605e-07
5.83,21.19,4.1014,2.1412,-50.9181889464,4.101379,2.141242,-50.918189,2.1000000000270802e-05,-4.2000000000097515e-05,5.359999732945653e-08
5.83,21.2,4.1026,2.1406,-50.9592088761,4.102607,2.140627,-50.959209,-7.000000000090267e-06,-2.6999999999777202e-05,1.2390000136974777e-07
5.83,21.21,4.1038,2.14,-51.0002410829,4.103834,2.14001,-51.000241,-3.400000000031156e-05,-1.0000000000065512e-05,-8.289999442467888e-08
5.83,21.22,4.1051,2.1394,-51.0412855622,4.105061,2.139391,-51.041286,3.900000000012227e-05,9.000000000369823e-06,4.3779999714388396e-07
5.83,21.23,4.1063,2.1388,-51.0823423089,4.106288,2.13877,-51.082342,1.1999999999900979e-05,2.9999999999752447e-05,-3.0890000601857537e-07
5.83,21.24,4.1075,2.1381,-51.1234113183,4.107514,2.138146,-51.123411,-1.4000000000180535e-05,-4.599999999976845e-05,-3.183000032436212e-07
5.83,21.25,4.1087,2.1375,-51.1644925855,4.108739,2.137521,-51.164493,-3.900000000012227e-05,-2.0999999999826713e-05,4.1450000054510383e-07
5.83,21.26,4.11,2.1369,-51.2055861059,4.109965,2.136894,-51.205586,3.500000000045134e-05,5.999999999950489e-06,-1.0589999988042109e-07
5.83,21.27,4.1112,2.1363,-51.2466918748,4.111189,2.136264,-51.246692,1.09999999997612e-05,3.5999999999702936e-05,1.252000032536671e-07
5.83,21.28,4.1124,2.1356,-51.2878098876,4.112413,2.135632,-51.28781,-1.3000000000040757e-05,-3.2000000000032e-05,1.1240000219459034e-07
5.83,21.29,4.1136,2.135,-51.3289401398,4.113637,2.134998,-51.32894,-3.6999999999842714e-05,1.9999999998354667e-06,-1.3979999380353547e-07
5.83,21.3,4.1149,2.1344,-51.3700826269,4.11486,2.134362,-51.370083,3.999999999937387e-05,3.799999999998249e-05,3.7310000067236615e-07
5.83,21.31,4.1161,2.1337,-51.4112373444,4.116083,2.133724,-51.411237,1.700000000059987e-05,-2.3999999999801958e-05,-3.4440000007407434e-07
5.83,21.32,4.1173,2.1331,-51.4524042879,4.117306,2.133083,-51.452404,-5.999999999950489e-06,1.700000000015578e-05,-2.879000007283139e-07
5.83,21.33,4.1185,2.1324,-51.4935834533,4.118528,2.13244,-51.493583,-2.800000000036107e-05,-3.999999999981796e-05,-4.5329999665000287e-07
5.83,21.34,4.1197,2.1318,-51.5347748361,4.119749,2.131795,-51.534775,-4.899999999974369e-05,5.000000000254801e-06,1.639000046793626e-07
5.83,21.35,4.121,2.1311,-51.5759784321,4.12097,2.131148,-51.575978,3.0000000000640625e-05,-4.8000000000048004e-05,-4.3210000200133436e-07
5.83,21.36,4.1222,2.1305,-51.6171942373,4.122191,2.130498,-51.617194,9.000000000369823e-06,2.000000000279556e-06,-2.373000000943648e-07
5.83,21.37,4.1234,2.1298,-51.6584222474,4.123411,2.129846,-51.658422,-1.09999999997612e-05,-4.600000000021254e-05,-2.4739999560097203e-07
5.83,21.38,4.1246,2.1292,-51.6996624585,4.124631,2.129192,-51.699662,-3.0999999999892225e-05,7.999999999785956e-06,-4.5850000418568015e-07
5.83,21.39,4.1259,2.1285,-51.7409148665,4.125851,2.128535,-51.740915,4.899999999974369e-05,-3.500000000000725e-05,1.3350000216405533e-07
5.83,21.4,4.1271,2.1279,-51.7821794675,4.12707,2.127876,-51.782179,3.0000000000640625e-05,2.3999999999801958e-05,-4.675000013776298e-07
5.83,21.41,4.1283,2.1272,-51.8234562576,4.128288,2.127215,-51.823456,1.1999999999900979e-05,-1.4999999999876223e-05,-2.575999999976375e-07
5.83,21.42,4.1295,2.1266,-51.864745233,4.129507,2.126551,-51.864745,-7.000000000090267e-06,4.899999999974369e-05,-2.3300000151493805e-07
5.83,21.43,4.1307,2.1259,-51.9060463899,4.130725,2.125885,-51.906046,-2.4999999999941735e-05,1.5000000000320313e-05,-3.89899994956977e-07
5.83,21.44,4.1319,2.1252,-51.9473597245,4.131942,2.125216,-51.94736,-4.1999999999653426e-05,-1.6000000000016e-05,2.7550000680776066e-07
5.83,21.45,4.1332,2.1245,-51.9886852332,4.133159,2.124545,-51.988685,4.1000000000401826e-05,-4.500000000007276e-05,-2.332000050841998e-07
5.83,21.46,4.1344,2.1239,-52.0300229123,4.134376,2.123872,-52.030023,2.4000000000690136e-05,2.799999999991698e-05,8.770000192726002e-08
5.83,21.47,4.1356,2.1232,-52.0713727582,4.135593,2.123196,-52.071373,7.000000000090267e-06,4.000000000115023e-06,2.418000022430533e-07
5.83,21.48,4.1368,2.1225,-52.1127347675,4.136809,2.122518,-52.112735,-9.000000000369823e-06,-1.7999999999851468e-05,2.3249999969721102e-07
5.83,21.49,4.138,2.1218,-52.1541089367,4.138025,2.121837,-52.154109,-2.4999999999941735e-05,-3.7000000000286803e-05,6.329999990839497e-08
5.83,21.5,4.1392,2.1212,-52.1954952623,4.13924,2.121153,-52.195495,-4.000000000026205e-05,4.6999999999908226e-05,-2.622999986101604e-07
5.83,21.51,4.1405,2.1205,-52.236893741,4.140455,2.120467,-52.236894,4.500000000007276e-05,3.299999999972769e-05,2.5899999656076034e-07
5.83,21.52,4.1417,2.1198,-52.2783043694,4.14167,2.119778,-52.278304,2.9999999999752447e-05,2.199999999996649e-05,-3.6939999858986994e-07
5.83,21.53,4.1429,2.1191,-52.3197271443,4.142885,2.119087,-52.319727,1.5000000000320313e-05,1.3000000000040757e-05,-1.4430000305765134e-07
5.83,21.54,4.1441,2.1184,-52.3611620625,4.144099,2.118393,-52.361162,1.000000000139778e-06,6.999999999646178e-06,-6.249999984220267e-08
5.83,21.55,4.1453,2.1177,-52.4026091208,4.145313,2.117697,-52.402609,-1.3000000000040757e-05,2.9999999999752447e-06,-1.2080000288960946e-07
5.83,21.56,4.1465,2.117,-52.444068316,4.146526,2.116998,-52.444068,-2.6000000000081513e-05,1.9999999998354667e-06,-3.159999977242478e-07
5.83,21.57,4.1477,2.1163,-52.4855396452,4.14774,2.116296,-52.48554,-3.999999999937387e-05,3.9999999996709334e-06,3.548000009345742e-07
5.83,21.58,4.149,2.1156,-52.5270231053,4.148952,2.115592,-52.527023,4.7999999999603915e-05,8.000000000230045e-06,-1.0530000338349055e-07
5.83,21.59,4.1502,2.1149,-52.5685186934,4.150165,2.114885,-52.568519,3.499999999956316e-05,1.4999999999876223e-05,3.06600000499202e-07
5.83,21.6,4.1514,2.1142,-52.6100264064,4.151377,2.114175,-52.610026,2.299999999966218e-05,2.4999999999941735e-05,-4.0640000520397734e-07
5.83,21.61,4.1526,2.1135,-52.6515462417,4.15259,2.113462,-52.651546,9.999999999621423e-06,3.799999999998249e-05,-2.416999933529951e-07
5.83,21.62,4.1538,2.1127,-52.6930781962,4.153801,2.112747,-52.693078,-9.999999992515995e-07,-4.7000000000352316e-05,-1.961999984700924e-07
5.83,21.63,4.155,2.112,-52.7346222673,4.155013,2.112029,-52.734622,-1.3000000000040757e-05,-2.9000000000056758e-05,-2.672999954711486e-07
5.83,21.64,4.1562,2.1113,-52.7761784523,4.156224,2.111308,-52.776178,-2.3999999999801958e-05,-8.000000000230045e-06,-4.523000001199762e-07
5.83,21.65,4.1574,2.1106,-52.8177467484,4.157435,2.110584,-52.817747,-3.500000000045134e-05,1.6000000000016e-05,2.5159999950119527e-07
5.83,21.66,4.1586,2.1099,-52.8593271531,4.158646,2.109858,-52.859327,-4.600000000021254e-05,4.2000000000097515e-05,-1.5309999668033925e-07
5.83,21.67,4.1599,2.1091,-52.9009196637,4.159856,2.109128,-52.90092,4.399999999993298e-05,-2.799999999991698e-05,3.362999976275205e-07
5.83,21.68,4.1611,2.1084,-52.9425242778,4.161067,2.108396,-52.942524,3.300000000017178e-05,4.000000000115023e-06,-2.777999981162793e-07
5.83,21.69,4.1623,2.1077,-52.9841409929,4.162276,2.107661,-52.984141,2.3999999999801958e-05,3.900000000012227e-05,7.099998811099795e-09
5.83,21.7,4.1635,2.1069,-53.0257698064,4.163486,2.106923,-53.02577,1.4000000000180535e-05,-2.300000000010627e-05,1.936000018076811e-07
5.83,21.71,4.1647,2.1062,-53.0674107161,4.164696,2.106182,-53.067411,3.9999999996709334e-06,1.7999999999851468e-05,2.839000003973524e-07
5.83,21.72,4.1659,2.1054,-53.1090637196,4.165905,2.105438,-53.109064,-5.00000000069889e-06,-3.799999999998249e-05,2.803999947786906e-07
5.83,21.73,4.1671,2.1047,-53.1507288146,4.167114,2.104691,-53.150729,-1.4000000000180535e-05,8.999999999925734e-06,1.853999975764964e-07
5.83,21.74,4.1683,2.1039,-53.1924059989,4.168323,2.103941,-53.192406,-2.299999999966218e-05,-4.099999999995774e-05,1.0999983146575687e-09
5.83,21.75,4.1695,2.1032,-53.2340952702,4.169531,2.103188,-53.234095,-3.0999999999892225e-05,1.2000000000345068e-05,-2.701999974874525e-07
5.83,21.76,4.1707,2.1024,-53.2757966264,4.17074,2.102432,-53.275797,-4.000000000026205e-05,-3.2000000000032e-05,3.735999953846658e-07
5.83,21.77,4.1719,2.1017,-53.3175100653,4.171948,2.101673,-53.31751,-4.8000000000492093e-05,2.700000000022129e-05,-6.530000007387571e-08
5.83,21.78,4.1732,2.1009,-53.359235585,4.173156,2.100911,-53.359236,4.399999999993298e-05,-1.09999999997612e-05,4.1500000236283086e-07
5.83,21.79,4.1744,2.1001,-53.4009731834,4.174364,2.100145,-53.400973,3.6000000000591115e-05,-4.500000000007276e-05,-1.8339999741101565e-07
5.83,21.8,4.1756,2.0994,-53.4427228586,4.175571,2.099377,-53.442723,2.9000000000500847e-05,2.300000000010627e-05,1.4140000104134742e-07
5.83,21.81,4.1768,2.0986,-53.4844846085,4.176779,2.098606,-53.484485,2.1000000000270802e-05,-6.000000000394579e-06,3.91500002194789e-07
5.83,21.82,4.178,2.0978,-53.5262584313,4.177986,2.097831,-53.526258,1.4000000000180535e-05,-3.0999999999892225e-05,-4.3130000193514206e-07
5.83,21.83,4.1792,2.0971,-53.5680443252,4.179193,2.097053,-53.568044,7.000000000090267e-06,4.7000000000352316e-05,-3.251999984854592e-07
5.83,21.84,4.1804,2.0963,-53.6098422884,4.1804,2.096272,-53.609842,0.0,2.799999999991698e-05,-2.884000025460409e-07
5.83,21.85,4.1816,2.0955,-53.6516523191,4.181606,2.095488,-53.651652,-5.999999999950489e-06,1.1999999999900979e-05,-3.191000033098135e-07
5.83,21.86,4.1828,2.0947,-53.6934744156,4.182813,2.0947,-53.693474,-1.3000000000040757e-05,0.0,-4.155999988597614e-07
5.83,21.87,4.184,2.0939,-53.7353085762,4.184019,2.09391,-53.735309,-1.8999999999991246e-05,-1.0000000000065512e-05,4.238000030909461e-07
5.83,21.88,4.1852,2.0931,-53.7771547993,4.185225,2.093116,-53.777155,-2.4999999999941735e-05,-1.6000000000016e-05,2.007000006187809e-07
5.83,21.89,4.1864,2.0923,-53.8190130834,4.186431,2.092318,-53.819013,-3.0999999999892225e-05,-1.8000000000295557e-05,-8.340000334783326e-08
5.83,21.9,4.1876,2.0915,-53.8608834269,4.187637,2.091518,-53.860883,-3.6999999999842714e-05,-1.8000000000295557e-05,-4.2690000157108443e-07
5.83,21.91,4.1888,2.0907,-53.9027658283,4.188843,2.090713,-53.902766,-4.300000000068138e-05,-1.3000000000040757e-05,1.7170000177202382e-07
5.83,21.92,4.19,2.0899,-53.9446602861,4.190049,2.089906,-53.94466,-4.899999999974369e-05,-5.999999999950489e-06,-2.861000041320949e-07
5.83,21.93,4.1913,2.0891,-53.986566799,4.191254,2.089095,-53.986567,4.600000000021254e-05,5.000000000254801e-06,2.0099999886724618e-07
5.83,21.94,4.1925,2.0883,-54.0284853655,4.192459,2.088281,-54.028485,4.099999999951365e-05,1.8999999999991246e-05,-3.6550000004353933e-07
5.83,21.95,4.1937,2.0875,-54.0704159844,4.193664,2.087463,-54.070416,3.5999999999702936e-05,3.6999999999842714e-05,1.5600001290749788e-08
5.83,21.96,4.1949,2.0866,-54.1123586543,4.19487,2.086642,-54.112359,2.9999999999752447e-05,-4.2000000000097515e-05,3.456999948525663e-07
5.83,21.97,4.1961,2.0858,-54.154313374,4.196074,2.085817,-54.154313,2.6000000000081513e-05,-1.700000000015578e-05,-3.7399999541776197e-07
5.83,21.98,4.1973,2.085,-54.1962801423,4.197279,2.084989,-54.19628,2.1000000000270802e-05,1.09999999997612e-05,-1.4229999578674324e-07
5.83,21.99,4.1985,2.0842,-54.2382589581,4.198484,2.084158,-54.238259,1.600000000046009e-05,4.2000000000097515e-05,4.1900001690464705e-08
5.83,22.0,4.1997,2.0833,-54.2802498201,4.199688,2.083322,-54.28025,1.1999999999900979e-05,-2.199999999996649e-05,1.798999988977812e-07
5.83,22.01,4.2009,2.0825,-54.3222527274,4.200893,2.082483,-54.322253,7.000000000090267e-06,1.700000000015578e-05,2.7260000479145674e-07
5.83,22.02,4.2021,2.0816,-54.3642676789,4.202097,2.081641,-54.364268,2.9999999995311555e-06,-4.099999999995774e-05,3.211000034752942e-07
5.83,22.03,4.2033,2.0808,-54.4062946735,4.203302,2.080795,-54.406295,-2.000000000279556e-06,4.999999999810711e-06,3.2650000036937854e-07
5.83,22.04,4.2045,2.0799,-54.4483337103,4.204506,2.079945,-54.448334,-5.999999999950489e-06,-4.500000000007276e-05,2.8970000442996025e-07
5.83,22.05,4.2057,2.0791,-54.4903847884,4.20571,2.079092,-54.490385,-9.999999999621423e-06,7.999999999785956e-06,2.116000032970078e-07
5.83,22.06,4.2069,2.0782,-54.5324479068,4.206914,2.078235,-54.532448,-1.4000000000180535e-05,-3.500000000000725e-05,9.320000060597522e-08
5.83,22.07,4.2081,2.0774,-54.5745230648,4.208118,2.077374,-54.574523,-1.7999999999851468e-05,2.6000000000081513e-05,-6.479999825614868e-08
5.83,22.08,4.2093,2.0765,-54.6166102616,4.209322,2.07651,-54.61661,-2.200000000041058e-05,-1.0000000000065512e-05,-2.61600000328599e-07
5.83,22.09,4.2105,2.0756,-54.6587094962,4.210525,2.075641,-54.658709,-2.4999999999941735e-05,-4.099999999995774e-05,-4.961999948704943e-07
5.83,22.1,4.2117,2.0748,-54.7008207681,4.211729,2.074769,-54.700821,-2.899999999961267e-05,3.1000000000336314e-05,2.3189999609485312e-07
5.83,22.11,4.2129,2.0739,-54.7429440765,4.212933,2.073894,-54.742944,-3.29999999992836e-05,5.999999999950489e-06,-7.650000100056786e-08
5.83,22.12,4.2141,2.073,-54.7850794207,4.214136,2.073014,-54.785079,-3.5999999999702936e-05,-1.4000000000180535e-05,-4.2069999750538045e-07
5.83,22.13,4.2153,2.0721,-54.8272268002,4.21534,2.07213,-54.827227,-4.000000000026205e-05,-3.0000000000196536e-05,1.9979999876795773e-07
5.83,22.14,4.2165,2.0712,-54.8693862143,4.216543,2.071243,-54.869386,-4.2999999999793204e-05,-4.2999999999793204e-05,-2.1430000174404995e-07
5.83,22.15,4.2177,2.0704,-54.9115576625,4.217747,2.070352,-54.911558,-4.7000000000352316e-05,4.7999999999603915e-05,3.3749999772680894e-07
5.83,22.16,4.2189,2.0695,-54.9537411442,4.21895,2.069456,-54.953741,-5.000000000077165e-05,4.399999999993298e-05,-1.4420000127302046e-07
5.83,22.17,4.2202,2.0686,-54.9959366591,4.220153,2.068557,-54.995937,4.7000000000352316e-05,4.2999999999793204e-05,3.408999944554125e-07
5.83,22.18,4.2214,2.0677,-55.0381442066,4.221356,2.067654,-55.038144,4.399999999993298e-05,4.599999999976845e-05,-2.0659999933059225e-07
5.83,22.19,4.2226,2.0667,-55.0803637863,4.22256,2.066747,-55.080364,4.000000000026205e-05,-4.6999999999908226e-05,2.137000052471194e-07
5.83,22.2,4.2238,2.0658,-55.122595398,4.223763,2.065836,-55.122595,3.6999999999842714e-05,-3.6000000000147026e-05,-3.9800000450895823e-07
5.83,22.21,4.225,2.0649,-55.1648390411,4.224966,2.064921,-55.164839,3.399999999942338e-05,-2.0999999999826713e-05,-4.110000162427241e-08
5.83,22.22,4.2262,2.064,-55.2070947155,4.226169,2.064002,-55.207095,3.10000000007804e-05,-1.9999999998354667e-06,2.845000039997103e-07
5.83,22.23,4.2274,2.0631,-55.2493624209,4.227372,2.063078,-55.249362,2.800000000036107e-05,2.199999999996649e-05,-4.209000010746422e-07
5.83,22.24,4.2286,2.0622,-55.291642157,4.228575,2.062151,-55.291642,2.4999999999941735e-05,4.899999999974369e-05,-1.5699999522666985e-07
5.83,22.25,4.2298,2.0612,-55.3339339236,4.229778,2.06122,-55.333934,2.200000000041058e-05,-2.0000000000131024e-05,7.639999921593699e-08
5.83,22.26,4.231,2.0603,-55.3762377206,4.230981,2.060284,-55.376238,1.8999999999991246e-05,1.6000000000016e-05,2.793999982486639e-07
5.83,22.27,4.2322,2.0593,-55.4185535479,4.232184,2.059344,-55.418554,1.5999999999571912e-05,-4.399999999993298e-05,4.521000036561418e-07
5.83,22.28,4.2334,2.0584,-55.4608814053,4.233387,2.0584,-55.460881,1.3000000000040757e-05,0.0,-4.052999997838924e-07
5.83,22.29,4.2346,2.0575,-55.5032212928,4.23459,2.057452,-55.503221,1.0000000000509601e-05,4.8000000000048004e-05,-2.927999958046712e-07
5.83,22.3,4.2358,2.0565,-55.5455732104,4.235793,2.056499,-55.545573,7.000000000090267e-06,1.000000000139778e-06,-2.1040000319771934e-07
5.83,22.31,4.237,2.0555,-55.587937158,4.236996,2.055542,-55.587937,3.9999999996709334e-06,-4.2000000000097515e-05,-1.5800000596755126e-07
5.83,22.32,4.2382,2.0546,-55.6303131357,4.238199,2.054581,-55.630313,1.000000000139778e-06,1.8999999999991246e-05,-1.3569999879337047e-07
5.83,22.33,4.2394,2.0536,-55.6727011435,4.239402,2.053616,-55.672701,-2.000000000279556e-06,-1.6000000000016e-05,-1.4349999588603168e-07
5.83,22.34,4.2406,2.0526,-55.7151011817,4.240605,2.052646,-55.715101,-5.00000000069889e-06,-4.600000000021254e-05,-1.8170000259942753e-07
5.83,22.35,4.2418,2.0517,-55.7575132502,4.241808,2.051672,-55.757513,-8.000000000230045e-06,2.799999999991698e-05,-2.5019999583264507e-07
5.83,22.36,4.243,2.0507,-55.7999373493,4.243012,2.050693,-55.799937,-1.1999999999900979e-05,7.000000000090267e-06,-3.49300002255859e-07
5.83,22.37,4.2442,2.0497,-55.8423734791,4.244215,2.049711,-55.842373,-1.4999999999432134e-05,-1.09999999997612e-05,-4.790999952319908e-07
5.83,22.38,4.2454,2.0487,-55.8848216399,4.245418,2.048723,-55.884822,-1.7999999999851468e-05,-2.299999999966218e-05,3.60100003149455e-07
5.83,22.39,4.2466,2.0477,-55.927281832,4.246621,2.047732,-55.927282,-2.1000000000270802e-05,-3.2000000000032e-05,1.679999996895276e-07
5.83,22.4,4.2478,2.0467,-55.9697540555,4.247824,2.046735,-55.969754,-2.3999999999801958e-05,-3.500000000000725e-05,-5.5499995710306393e-08
5.83,22.41,4.249,2.0457,-56.0122383109,4.249027,2.045734,-56.012238,-2.700000000022129e-05,-3.399999999986747e-05,-3.1089999907862875e-07
5.83,22.42,4.2502,2.0447,-56.0547345986,4.25023,2.044729,-56.054735,-2.9999999999752447e-05,-2.899999999961267e-05,4.014000012375618e-07
5.83,22.43,4.2514,2.0437,-56.0972429187,4.251434,2.043719,-56.097243,-3.399999999942338e-05,-1.8999999999991246e-05,8.130000139772164e-08
5.83,22.44,4.2526,2.0427,-56.1397632719,4.252637,2.042705,-56.139763,-3.6999999999842714e-05,-5.000000000254801e-06,-2.7189999940446796e-07
5.83,22.45,4.2538,2.0417,-56.1822956584,4.25384,2.041686,-56.182296,-4.000000000026205e-05,1.4000000000180535e-05,3.415999998424013e-07
5.83,22.46,4.255,2.0407,-56.2248400789,4.255044,2.040662,-56.22484,-4.399999999993298e-05,3.799999999998249e-05,-7.890000119914475e-08
5.83,22.47,4.2562,2.0396,-56.2673965337,4.256247,2.039634,-56.267397,-4.7000000000352316e-05,-3.399999999986747e-05,4.6630000127834137e-07
5.83,22.48,4.2575,2.0386,-56.3099650235,4.257451,2.038601,-56.309965,4.900000000063187e-05,-9.999999996956888e-07,-2.350000016804188e-08
5.83,22.49,4.2587,2.0376,-56.3525455487,4.258654,2.037563,-56.352546,4.600000000021254e-05,3.6999999999842714e-05,4.512999964845221e-07
5.83,22.5,4.2599,2.0365,-56.3951381099,4.259858,2.036521,-56.395138,4.1999999999653426e-05,-2.0999999999826713e-05,-1.0990000021138258e-07
5.83,22.51,4.2611,2.0355,-56.4377427078,4.261062,2.035474,-56.437743,3.799999999998249e-05,2.6000000000081513e-05,2.9219999930774065e-07
5.83,22.52,4.2623,2.0344,-56.480359343,4.262265,2.034422,-56.480359,3.499999999956316e-05,-2.199999999996649e-05,-3.430000035109515e-07
5.83,22.53,4.2635,2.0334,-56.5229880161,4.263469,2.033365,-56.522988,3.0999999999892225e-05,3.500000000000725e-05,-1.6100003108476812e-08
