tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,5.0,7.2,2.3538,2.3538,2.3538,2.3538,1.8556,1.8556,1.8556,1.8556,-59.486245,6
1.0,5.0,7.4,2.3809,2.3809,2.3809,2.3809,1.8667,1.8667,1.8667,1.8667,-61.380179,6
1.0,5.0,7.6,2.4076,2.4076,2.4076,2.4076,1.877,1.877,1.877,1.877,-63.295611,6
1.0,5.0,7.8,2.4337,2.4337,2.4337,2.4337,1.8864,1.8864,1.8864,1.8864,-65.232154,6
1.0,5.0,8.0,2.4594,2.4594,2.4594,2.4594,1.8951,1.8951,1.8951,1.8951,-67.189428,6
1.0,5.0,8.2,2.4846,2.4846,2.4846,2.4846,1.903,1.903,1.903,1.903,-69.167059,6
1.0,5.0,8.4,2.5094,2.5094,2.5094,2.5094,1.9101,1.9101,1.9101,1.9101,-71.16468,6
1.0,5.0,8.6,2.5337,2.5337,2.5337,2.5337,1.9164,1.9164,1.9164,1.9164,-73.181933,6
1.0,5.0,8.8,2.5576,2.5576,2.5576,2.5576,1.9221,1.9221,1.9221,1.9221,-75.218463,6
1.0,5.0,9.0,2.581,2.581,2.581,2.581,1.927,1.927,1.927,1.927,-77.273927,6
1.0,5.0,9.2,2.6041,2.6041,2.6041,2.6041,1.9312,1.9312,1.9312,1.9312,-79.347986,6
1.0,5.0,9.4,2.6267,2.6267,2.6267,2.6267,1.9347,1.9347,1.9347,1.9347,-81.44031,6
1.0,5.0,9.6,2.6489,2.6489,2.6489,2.6489,1.9376,1.9376,1.9376,1.9376,-83.550575,6
1.0,5.0,9.8,2.6707,2.6707,2.6707,2.6707,1.9398,1.9398,1.9398,1.9398,-85.678466,6
1.0,5.0,10.0,2.6922,2.6922,2.6922,2.6922,1.9414,1.9414,1.9414,1.9414,-87.823672,6
1.0,5.0,10.2,2.7133,2.7133,2.7133,2.7133,1.9423,1.9423,1.9423,1.9423,-89.985894,6
1.0,5.0,10.4,2.734,2.734,2.734,2.734,1.9427,1.9427,1.9427,1.9427,-92.164835,6
1.0,5.0,10.6,2.7544,2.7544,2.7544,2.7544,1.9424,1.9424,1.9424,1.9424,-94.360208,6
1.0,5.0,10.8,2.7744,2.7744,2.7744,2.7744,1.9416,1.9416,1.9416,1.9416,-96.571732,6
1.0,5.0,11.0,2.7941,2.7941,2.7941,2.7941,1.9403,1.9403,1.9403,1.9403,-98.799134,6
1.0,5.0,11.2,2.8134,2.8134,2.8134,2.8134,1.9384,1.9384,1.9384,1.9384,-101.042146,6
1.0,5.0,11.4,2.8324,2.8324,2.8324,2.8324,1.9359,1.9359,1.9359,1.9359,-103.300507,6
1.0,5.0,11.6,2.8512,2.8512,2.8512,2.8512,1.933,1.933,1.933,1.933,-105.573964,6
1.0,5.0,11.8,2.8696,2.8696,2.8696,2.8696,1.9295,1.9295,1.9295,1.9295,-107.862268,6
1.0,5.0,12.0,2.8877,2.8877,2.8877,2.8877,1.9256,1.9256,1.9256,1.9256,-110.165178,6
1.0,5.0,12.2,2.9055,2.9055,2.9055,2.9055,1.9212,1.9212,1.9212,1.9212,-112.482458,6
1.0,5.0,12.4,2.923,2.923,2.923,2.923,1.9163,1.9163,1.9163,1.9163,-114.813881,6
1.0,5.0,12.6,2.9403,2.9403,2.9403,2.9403,1.9109,1.9109,1.9109,1.9109,-117.159222,6
1.0,5.0,12.8,2.9573,2.9573,2.9573,2.9573,1.9052,1.9052,1.9052,1.9052,-119.518264,6
1.0,5.0,13.0,2.974,2.974,2.974,2.974,1.899,1.899,1.899,1.899,-121.890796,6
1.0,5.0,13.2,2.9905,2.9905,2.9905,2.9905,1.8924,1.8924,1.8924,1.8924,-124.276611,6
1.0,5.0,13.4,3.0067,3.0067,3.0067,3.0067,1.8854,1.8854,1.8854,1.8854,-126.67551,6
1.0,5.0,13.6,3.0227,3.0227,3.0227,3.0227,1.8779,1.8779,1.8779,1.8779,-129.087297,6
1.0,5.0,13.8,3.0385,3.0385,3.0385,3.0385,1.8701,1.8701,1.8701,1.8701,-131.511782,6
1.0,5.0,14.0,3.054,3.054,3.054,3.054,1.862,1.862,1.862,1.862,-133.948782,6
1.0,5.0,14.2,3.0693,3.0693,3.0693,3.0693,1.8534,1.8534,1.8534,1.8534,-136.398116,6
1.0,5.0,14.4,3.0844,3.0844,3.0844,3.0844,1.8445,1.8445,1.8445,1.8445,-138.85961,6
1.0,5.0,14.6,3.0993,3.0993,3.0993,3.0993,1.8353,1.8353,1.8353,1.8353,-141.333095,6
1.0,5.0,14.8,3.114,3.114,3.114,3.114,1.8257,1.8257,1.8257,1.8257,-143.818407,6
1.0,5.0,15.0,3.1284,3.1284,3.1284,3.1284,1.8158,1.8158,1.8158,1.8158,-146.315385,6
1.0,5.0,15.2,3.1427,3.1427,3.1427,3.1427,1.8055,1.8055,1.8055,1.8055,-148.823874,6
1.0,5.0,15.4,3.1568,3.1568,3.1568,3.1568,1.7949,1.7949,1.7949,1.7949,-151.343722,6
1.0,5.0,15.6,3.1708,3.1708,3.1708,3.1708,1.784,1.784,1.784,1.784,-153.874785,6
1.0,5.0,15.8,3.1845,3.1845,3.1845,3.1845,1.7728,1.7728,1.7728,1.7728,-156.416919,6
1.0,5.0,16.0,3.1981,3.1981,3.1981,3.1981,1.7613,1.7613,1.7613,1.7613,-158.969987,6
1.0,5.0,16.2,3.2115,3.2115,3.2115,3.2115,1.7495,1.7495,1.7495,1.7495,-161.533854,7
1.0,5.0,16.4,3.2248,3.2248,3.2248,3.2248,1.7375,1.7375,1.7375,1.7375,-164.108392,7
1.0,5.0,16.6,3.2379,3.2379,3.2379,3.2379,1.7251,1.7251,1.7251,1.7251,-166.693475,7
1.0,5.0,16.8,3.2508,3.2508,3.2508,3.2508,1.7124,1.7124,1.7124,1.7124,-169.288981,7
1.0,5.0,17.0,3.2637,3.2637,3.2637,3.2637,1.6995,1.6995,1.6995,1.6995,-171.894791,7
1.0,5.0,17.2,3.2763,3.2763,3.2763,3.2763,1.6862,1.6862,1.6862,1.6862,-174.510792,7
1.0,5.0,17.4,3.2889,3.2889,3.2889,3.2889,1.6728,1.6728,1.6728,1.6728,-177.136873,7
1.0,5.0,17.6,3.3013,3.3013,3.3013,3.3013,1.659,1.659,1.659,1.659,-179.772928,7
1.0,5.0,17.8,3.3135,3.3135,3.3135,3.3135,1.645,1.645,1.645,1.645,-182.418851,7
1.0,5.0,18.0,3.3257,3.3257,3.3257,3.3257,1.6307,1.6307,1.6307,1.6307,-185.074544,7
1.0,5.0,18.2,3.3377,3.3377,3.3377,3.3377,1.6161,1.6161,1.6161,1.6161,-187.739909,7
1.0,5.0,18.4,3.3496,3.3496,3.3496,3.3496,1.6013,1.6013,1.6013,1.6013,-190.414853,7
1.0,5.0,18.6,3.3614,3.3614,3.3614,3.3614,1.5862,1.5862,1.5862,1.5862,-193.099286,7
1.0,5.0,18.8,3.3731,3.3731,3.3731,3.3731,1.5708,1.5708,1.5708,1.5708,-195.793121,7
1.0,5.0,19.0,3.3847,3.3847,3.3847,3.3847,1.5552,1.5552,1.5552,1.5552,-198.496273,7
1.0,5.0,19.2,3.3962,3.3962,3.3962,3.3962,1.5393,1.5393,1.5393,1.5393,-201.208661,7
1.0,5.0,19.4,3.4076,3.4076,3.4076,3.4076,1.5232,1.5232,1.5232,1.5232,-203.930207,8
1.0,5.0,19.6,3.4189,3.4189,3.4189,3.4189,1.5068,1.5068,1.5068,1.5068,-206.660836,8
1.0,5.0,19.8,3.4302,3.4302,3.4302,3.4302,1.4902,1.4902,1.4902,1.4902,-209.400475,8
1.0,5.0,20.0,3.4413,3.4413,3.4413,3.4413,1.4733,1.4733,1.4733,1.4733,-212.149056,8
1.0,5.0,20.2,3.4523,3.4523,3.4523,3.4523,1.4561,1.4561,1.4561,1.4561,-214.906509,8
1.0,5.0,20.4,3.4633,3.4633,3.4633,3.4633,1.4387,1.4387,1.4387,1.4387,-217.672773,8
1.0,5.0,20.6,3.4742,3.4742,3.4742,3.4742,1.421,1.421,1.421,1.421,-220.447784,8
1.0,5.0,20.8,3.485,3.485,3.485,3.485,1.403,1.403,1.403,1.403,-223.231483,8
1.0,5.0,21.0,3.4958,3.4958,3.4958,3.4958,1.3848,1.3848,1.3848,1.3848,-226.023814,8
1.0,5.0,21.2,3.5065,3.5065,3.5065,3.5065,1.3663,1.3663,1.3663,1.3663,-228.824723,8
1.0,5.0,21.4,3.5171,3.5171,3.5171,3.5171,1.3475,1.3475,1.3475,1.3475,-231.634157,9
1.0,5.0,21.6,3.5277,3.5277,3.5277,3.5277,1.3285,1.3285,1.3285,1.3285,-234.452068,9
1.0,5.0,21.8,3.5382,3.5382,3.5382,3.5382,1.3091,1.3091,1.3091,1.3091,-237.278407,9
1.0,5.0,22.0,3.5486,3.5486,3.5486,3.5486,1.2895,1.2895,1.2895,1.2895,-240.11313,9
1.0,5.0,22.2,3.559,3.559,3.559,3.559,1.2696,1.2696,1.2696,1.2696,-242.956195,9
1.0,5.0,22.4,3.5694,3.5694,3.5694,3.5694,1.2494,1.2494,1.2494,1.2494,-245.80756,9
1.0,5.0,22.6,3.5797,3.5797,3.5797,3.5797,1.2289,1.2289,1.2289,1.2289,-248.667187,9
1.0,5.0,22.8,3.5899,3.5899,3.5899,3.5899,1.2081,1.2081,1.2081,1.2081,-251.53504,9
1.0,5.0,23.0,3.6002,3.6002,3.6002,3.6002,1.187,1.187,1.187,1.187,-254.411084,10
1.0,5.0,23.2,3.6103,3.6103,3.6103,3.6103,1.1656,1.1656,1.1656,1.1656,-257.295288,10
1.0,5.0,23.4,3.6205,3.6205,3.6205,3.6205,1.1439,1.1439,1.1439,1.1439,-260.18762,10
1.0,5.0,23.6,3.6306,3.6306,3.6306,3.6306,1.1219,1.1219,1.1219,1.1219,-263.088053,10
1.0,5.0,23.8,3.6407,3.6407,3.6407,3.6407,1.0995,1.0995,1.0995,1.0995,-265.996561,10
1.0,5.0,24.0,3.6507,3.6507,3.6507,3.6507,1.0768,1.0768,1.0768,1.0768,-268.913118,11
1.0,5.0,24.2,3.6607,3.6607,3.6607,3.6607,1.0537,1.0537,1.0537,1.0537,-271.837702,11
1.0,5.0,24.4,3.6707,3.6707,3.6707,3.6707,1.0304,1.0304,1.0304,1.0304,-274.770291,11
1.0,5.0,24.6,3.6807,3.6807,3.6807,3.6807,1.0066,1.0066,1.0066,1.0066,-277.710869,11
1.0,5.0,24.8,3.6907,3.6907,3.6907,3.6907,0.9825,0.9825,0.9825,0.9825,-280.659416,11
1.0,5.0,25.0,3.7006,3.7006,3.7006,3.7006,0.958,0.958,0.958,0.958,-283.615917,12
1.0,5.0,25.2,3.7105,3.7105,3.7105,3.7105,0.9332,0.9332,0.9332,0.9332,-286.580359,12
1.0,5.0,25.4,3.7204,3.7204,3.7204,3.7204,0.908,0.908,0.908,0.908,-289.55273,12
1.0,5.0,25.6,3.7303,3.7303,3.7303,3.7303,0.8823,0.8823,0.8823,0.8823,-292.53302,13
1.0,5.0,25.8,3.7402,3.7402,3.7402,3.7402,0.8563,0.8563,0.8563,0.8563,-295.521219,13
1.0,5.0,26.0,3.7501,3.7501,3.7501,3.7501,0.8298,0.8298,0.8298,0.8298,-298.517321,13
1.0,5.0,26.2,3.7599,3.7599,3.7599,3.7599,0.803,0.803,0.803,0.803,-301.521321,14
1.0,5.0,26.4,3.7698,3.7698,3.7698,3.7698,0.7757,0.7757,0.7757,0.7757,-304.533216,14
1.0,5.0,26.6,3.7797,3.7797,3.7797,3.7797,0.7479,0.7479,0.7479,0.7479,-307.553002,15
1.0,5.0,26.8,3.7895,3.7895,3.7895,3.7895,0.7197,0.7197,0.7197,0.7197,-310.580681,15
1.0,5.0,27.0,3.7994,3.7994,3.7994,3.7994,0.6911,0.6911,0.6911,0.6911,-313.616252,16
1.0,5.0,27.2,3.8093,3.8093,3.8093,3.8093,0.6619,0.6619,0.6619,0.6619,-316.659719,17
1.0,5.0,27.4,3.8191,3.8191,3.8191,3.8191,0.6323,0.6323,0.6323,0.6323,-319.711086,17
1.0,5.0,27.6,3.829,3.829,3.829,3.829,0.6022,0.6022,0.6022,0.6022,-322.770359,18
1.0,5.0,27.8,3.8389,3.8389,3.8389,3.8389,0.5715,0.5715,0.5715,0.5715,-325.837545,19
1.0,5.0,28.0,3.8488,3.8488,3.8488,3.8488,0.5404,0.5404,0.5404,0.5404,-328.912653,20
1.0,5.0,28.2,3.8588,3.8588,3.8588,3.8588,0.5086,0.5086,0.5086,0.5086,-331.995694,21
1.0,5.0,28.4,3.8687,3.8687,3.8687,3.8687,0.4764,0.4764,0.4764,0.4764,-335.086678,22
1.0,5.0,28.6,3.8787,3.8787,3.8787,3.8787,0.4436,0.4436,0.4436,0.4436,-338.185619,24
1.0,5.0,28.8,3.8886,3.8886,3.8886,3.8886,0.4101,0.4101,0.4101,0.4101,-341.292531,25
1.0,5.0,29.0,3.8986,3.8986,3.8986,3.8986,0.3761,0.3761,0.3761,0.3761,-344.40743,27
1.0,5.0,29.2,3.9086,3.9086,3.9086,3.9086,0.3415,0.3415,0.3415,0.3415,-347.530333,29
1.0,5.0,29.4,3.9187,3.9187,3.9187,3.9187,0.3063,0.3063,0.3063,0.3063,-350.661258,32
1.0,5.0,29.6,3.9287,3.9287,3.9287,3.9287,0.2704,0.2704,0.2704,0.2704,-353.800224,36
1.0,5.0,29.8,3.9388,3.9388,3.9388,3.9388,0.2338,0.2338,0.2338,0.2338,-356.947252,40
1.0,5.0,30.0,3.949,3.949,3.949,3.949,0.1966,0.1966,0.1966,0.1966,-360.102364,45
1.0,5.0,30.2,3.9591,3.9591,3.9591,3.9591,0.1587,0.1587,0.1587,0.1587,-363.265581,53
1.0,5.0,30.4,3.9693,3.9693,3.9693,3.9693,0.1201,0.1201,0.1201,0.1201,-366.436929,62
1.0,5.0,30.6,3.9795,3.9795,3.9795,3.9795,0.0808,0.0808,0.0808,0.0808,-369.61643,74
1.0,5.0,30.8,3.9897,3.9897,3.9897,3.9897,0.0408,0.0408,0.0408,0.0408,-372.804112,160
1.0,5.0,31.0,4.0,4.0,4.0,4.0,0.0001,0.0001,0.0001,0.0001,-376.0,5898
1.0,5.0,31.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-379.2,339
1.0,5.0,31.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-382.4,190
1.0,5.0,31.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-385.6,135
1.0,5.0,31.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-388.8,107
1.0,5.0,32.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-392.0,89
1.0,5.0,32.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-395.2,76
1.0,5.0,32.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-398.4,67
1.0,5.0,32.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-401.6,60
1.0,5.0,32.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-404.8,55
1.0,5.0,33.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-408.0,50
1.0,5.0,33.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-411.2,47
1.0,5.0,33.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-414.4,44
1.0,5.0,33.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-417.6,41
1.0,5.0,33.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-420.8,39
1.0,5.0,34.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-424.0,37
1.0,5.0,34.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-427.2,35
1.0,5.0,34.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-430.4,34
1.0,5.0,34.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-433.6,32
1.0,5.0,34.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-436.8,31
1.0,5.0,35.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-440.0,30
1.0,5.0,35.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-443.2,29
1.0,5.0,35.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-446.4,28
1.0,5.0,35.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-449.6,27
1.0,5.0,35.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-452.8,26
1.0,5.0,36.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-456.0,25
1.0,5.0,36.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-459.2,25
1.0,5.0,36.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-462.4,24
1.0,5.0,36.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-465.6,24
1.0,5.0,36.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-468.8,23
1.0,5.0,37.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-472.0,22
1.0,5.0,37.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-475.2,22
1.0,5.0,37.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-478.4,22
1.0,5.0,37.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-481.6,21
1.0,5.0,37.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-484.8,21
1.0,5.0,38.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-488.0,20
1.0,5.0,38.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-491.2,20
1.0,5.0,38.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-494.4,20
1.0,5.0,38.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-497.6,19
1.0,5.0,38.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-500.8,19
1.0,5.0,39.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-504.0,19
1.0,5.0,39.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-507.2,18
1.0,5.0,39.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-510.4,18
1.0,5.0,39.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-513.6,18
1.0,5.0,39.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-516.8,18
1.0,5.0,40.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-520.0,17
1.0,6.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1.0,6.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
1.0,6.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
1.0,6.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
1.0,6.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
1.0,6.0,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,4275
1.0,6.0,-3.8,0.0612,0.0612,0.0612,0.0612,0.0603,0.0603,0.0603,0.0603,-0.02466,48
1.0,6.0,-3.6,0.1201,0.1201,0.1201,0.1201,0.1165,0.1165,0.1165,0.1165,-0.097332,27
1.0,6.0,-3.4,0.1767,0.1767,0.1767,0.1767,0.1691,0.1691,0.1691,0.1691,-0.216176,22
1.0,6.0,-3.2,0.2313,0.2313,0.2313,0.2313,0.2186,0.2186,0.2186,0.2186,-0.379505,19
1.0,6.0,-3.0,0.2841,0.2841,0.2841,0.2841,0.2652,0.2652,0.2652,0.2652,-0.585769,16
1.0,6.0,-2.8,0.3351,0.3351,0.3351,0.3351,0.3094,0.3094,0.3094,0.3094,-0.833548,15
1.0,6.0,-2.6,0.3846,0.3846,0.3846,0.3846,0.3514,0.3514,0.3514,0.3514,-1.12153,13
1.0,6.0,-2.4,0.4326,0.4326,0.4326,0.4326,0.3915,0.3915,0.3915,0.3915,-1.448505,13
1.0,6.0,-2.2,0.4793,0.4793,0.4793,0.4793,0.4299,0.4299,0.4299,0.4299,-1.813353,12
1.0,6.0,-2.0,0.5247,0.5247,0.5247,0.5247,0.4667,0.4667,0.4667,0.4667,-2.215034,11
1.0,6.0,-1.8,0.569,0.569,0.569,0.569,0.5021,0.5021,0.5021,0.5021,-2.652583,11
1.0,6.0,-1.6,0.6122,0.6122,0.6122,0.6122,0.5364,0.5364,0.5364,0.5364,-3.125103,11
1.0,6.0,-1.4,0.6543,0.6543,0.6543,0.6543,0.5697,0.5697,0.5697,0.5697,-3.631765,10
1.0,6.0,-1.2,0.6956,0.6956,0.6956,0.6956,0.602,0.602,0.602,0.602,-4.1718,10
1.0,6.0,-1.0,0.736,0.736,0.736,0.736,0.6336,0.6336,0.6336,0.6336,-4.744502,10
1.0,6.0,-0.8,0.7757,0.7757,0.7757,0.7757,0.6645,0.6645,0.6645,0.6645,-5.349224,10
1.0,6.0,-0.6,0.8146,0.8146,0.8146,0.8146,0.6948,0.6948,0.6948,0.6948,-5.985376,10
1.0,6.0,-0.4,0.8529,0.8529,0.8529,0.8529,0.7248,0.7248,0.7248,0.7248,-6.652426,10
1.0,6.0,-0.2,0.8907,0.8907,0.8907,0.8907,0.7544,0.7544,0.7544,0.7544,-7.349898,9
1.0,6.0,0.0,0.9279,0.9279,0.9279,0.9279,0.7838,0.7838,0.7838,0.7838,-8.077368,9
1.0,6.0,0.2,0.9647,0.9647,0.9647,0.9647,0.813,0.813,0.813,0.813,-8.834465,9
1.0,6.0,0.4,1.0012,1.0012,1.0012,1.0012,0.842,0.842,0.842,0.842,-9.620865,9
1.0,6.0,0.6,1.0373,1.0373,1.0373,1.0373,0.871,0.871,0.871,0.871,-10.436289,9
1.0,6.0,0.8,1.0732,1.0732,1.0732,1.0732,0.8999,0.8999,0.8999,0.8999,-11.280499,9
1.0,6.0,1.0,1.1088,1.1088,1.1088,1.1088,0.9289,0.9289,0.9289,0.9289,-12.153291,9
1.0,6.0,1.2,1.1442,1.1442,1.1442,1.1442,0.9578,0.9578,0.9578,0.9578,-13.054492,9
1.0,6.0,1.4,1.1794,1.1794,1.1794,1.1794,0.9867,0.9867,0.9867,0.9867,-13.983953,9
1.0,6.0,1.6,1.2145,1.2145,1.2145,1.2145,1.0155,1.0155,1.0155,1.0155,-14.941545,9
1.0,6.0,1.8,1.2495,1.2495,1.2495,1.2495,1.0444,1.0444,1.0444,1.0444,-15.927151,9
1.0,6.0,2.0,1.2843,1.2843,1.2843,1.2843,1.0732,1.0732,1.0732,1.0732,-16.940667,9
1.0,6.0,2.2,1.319,1.319,1.319,1.319,1.1018,1.1018,1.1018,1.1018,-17.981992,9
1.0,6.0,2.4,1.3536,1.3536,1.3536,1.3536,1.1304,1.1304,1.1304,1.1304,-19.051024,9
1.0,6.0,2.6,1.388,1.388,1.388,1.388,1.1588,1.1588,1.1588,1.1588,-20.147663,9
1.0,6.0,2.8,1.4223,1.4223,1.4223,1.4223,1.187,1.187,1.187,1.187,-21.271798,9
1.0,6.0,3.0,1.4565,1.4565,1.4565,1.4565,1.215,1.215,1.215,1.215,-22.423317,8
1.0,6.0,3.2,1.4905,1.4905,1.4905,1.4905,1.2427,1.2427,1.2427,1.2427,-23.602094,8
1.0,6.0,3.4,1.5243,1.5243,1.5243,1.5243,1.2702,1.2702,1.2702,1.2702,-24.807993,8
1.0,6.0,3.6,1.5579,1.5579,1.5579,1.5579,1.2973,1.2973,1.2973,1.2973,-26.040869,8
1.0,6.0,3.8,1.5913,1.5913,1.5913,1.5913,1.324,1.324,1.324,1.324,-27.300564,8
1.0,6.0,4.0,1.6245,1.6245,1.6245,1.6245,1.3504,1.3504,1.3504,1.3504,-28.586906,8
1.0,6.0,4.2,1.6575,1.6575,1.6575,1.6575,1.3763,1.3763,1.3763,1.3763,-29.899713,8
1.0,6.0,4.4,1.6902,1.6902,1.6902,1.6902,1.4018,1.4018,1.4018,1.4018,-31.238791,8
1.0,6.0,4.6,1.7226,1.7226,1.7226,1.7226,1.4268,1.4268,1.4268,1.4268,-32.603934,8
1.0,6.0,4.8,1.7548,1.7548,1.7548,1.7548,1.4513,1.4513,1.4513,1.4513,-33.994926,8
1.0,6.0,5.0,1.7867,1.7867,1.7867,1.7867,1.4752,1.4752,1.4752,1.4752,-35.411539,8
1.0,6.0,5.2,1.8183,1.8183,1.8183,1.8183,1.4987,1.4987,1.4987,1.4987,-36.853538,8
1.0,6.0,5.4,1.8495,1.8495,1.8495,1.8495,1.5216,1.5216,1.5216,1.5216,-38.320677,8
1.0,6.0,5.6,1.8805,1.8805,1.8805,1.8805,1.5439,1.5439,1.5439,1.5439,-39.812703,7
1.0,6.0,5.8,1.9111,1.9111,1.9111,1.9111,1.5656,1.5656,1.5656,1.5656,-41.329355,7
1.0,6.0,6.0,1.9414,1.9414,1.9414,1.9414,1.5867,1.5867,1.5867,1.5867,-42.870368,7
1.0,6.0,6.2,1.9713,1.9713,1.9713,1.9713,1.6072,1.6072,1.6072,1.6072,-44.435468,7
1.0,6.0,6.4,2.0009,2.0009,2.0009,2.0009,1.6271,1.6271,1.6271,1.6271,-46.024377,7
1.0,6.0,6.6,2.0301,2.0301,2.0301,2.0301,1.6463,1.6463,1.6463,1.6463,-47.636815,7
1.0,6.0,6.8,2.059,2.059,2.059,2.059,1.6649,1.6649,1.6649,1.6649,-49.272495,7
1.0,6.0,7.0,2.0875,2.0875,2.0875,2.0875,1.6828,1.6828,1.6828,1.6828,-50.931129,7
1.0,6.0,7.2,2.1157,2.1157,2.1157,2.1157,1.7001,1.7001,1.7001,1.7001,-52.612426,7
1.0,6.0,7.4,2.1434,2.1434,2.1434,2.1434,1.7167,1.7167,1.7167,1.7167,-54.316094,7
1.0,6.0,7.6,2.1709,2.1709,2.1709,2.1709,1.7327,1.7327,1.7327,1.7327,-56.041839,7
1.0,6.0,7.8,2.1979,2.1979,2.1979,2.1979,1.748,1.748,1.748,1.748,-57.789365,7
1.0,6.0,8.0,2.2246,2.2246,2.2246,2.2246,1.7626,1.7626,1.7626,1.7626,-59.558378,7
1.0,6.0,8.2,2.2509,2.2509,2.2509,2.2509,1.7765,1.7765,1.7765,1.7765,-61.348583,7
1.0,6.0,8.4,2.2768,2.2768,2.2768,2.2768,1.7898,1.7898,1.7898,1.7898,-63.159686,7
1.0,6.0,8.6,2.3024,2.3024,2.3024,2.3024,1.8024,1.8024,1.8024,1.8024,-64.991393,6
1.0,6.0,8.8,2.3276,2.3276,2.3276,2.3276,1.8143,1.8143,1.8143,1.8143,-66.843411,6
1.0,6.0,9.0,2.3524,2.3524,2.3524,2.3524,1.8256,1.8256,1.8256,1.8256,-68.71545,6
1.0,6.0,9.2,2.3769,2.3769,2.3769,2.3769,1.8362,1.8362,1.8362,1.8362,-70.607221,6
1.0,6.0,9.4,2.4011,2.4011,2.4011,2.4011,1.8461,1.8461,1.8461,1.8461,-72.518437,6
1.0,6.0,9.6,2.4248,2.4248,2.4248,2.4248,1.8554,1.8554,1.8554,1.8554,-74.448814,6
1.0,6.0,9.8,2.4483,2.4483,2.4483,2.4483,1.8641,1.8641,1.8641,1.8641,-76.398071,6
1.0,6.0,10.0,2.4713,2.4713,2.4713,2.4713,1.8721,1.8721,1.8721,1.8721,-78.365927,6
1.0,6.0,10.2,2.4941,2.4941,2.4941,2.4941,1.8795,1.8795,1.8795,1.8795,-80.352108,6
