tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,64.0,2.8,0.8265,0.8265,0.8265,0.8265,0.1749,0.1749,0.1749,0.1749,-12.004915,11
1.0,64.0,3.0,0.8481,0.8481,0.8481,0.8481,0.1588,0.1588,0.1588,0.1588,-12.674757,12
1.0,64.0,3.2,0.8698,0.8698,0.8698,0.8698,0.1411,0.1411,0.1411,0.1411,-13.361924,13
1.0,64.0,3.4,0.8915,0.8915,0.8915,0.8915,0.1219,0.1219,0.1219,0.1219,-14.066452,15
1.0,64.0,3.6,0.9133,0.9133,0.9133,0.9133,0.101,0.101,0.101,0.101,-14.788373,16
1.0,64.0,3.8,0.9351,0.9351,0.9351,0.9351,0.0783,0.0783,0.0783,0.0783,-15.527723,21
1.0,64.0,4.0,0.9569,0.9569,0.9569,0.9569,0.0538,0.0538,0.0538,0.0538,-16.284531,33
1.0,64.0,4.2,0.9788,0.9788,0.9788,0.9788,0.0274,0.0274,0.0274,0.0274,-17.058822,63
1.0,64.0,4.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-17.850605,1824
1.0,64.0,4.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-18.650605,128
1.0,64.0,4.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-19.450605,74
1.0,64.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-20.250605,54
1.0,64.0,5.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.050605,44
1.0,64.0,5.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.850605,37
1.0,64.0,5.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-22.650605,33
1.0,64.0,5.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-23.450605,30
1.0,64.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.250605,27
1.0,64.0,6.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.050605,25
1.0,64.0,6.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.850605,23
1.0,64.0,6.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-26.650605,22
1.0,64.0,6.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-27.450605,21
1.0,64.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-28.250605,20
1.0,64.0,7.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.050605,19
1.0,64.0,7.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.850605,18
1.0,64.0,7.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30.650605,18
1.0,64.0,7.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-31.450605,17
1.0,64.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-32.250605,17
1.0,64.0,8.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.050605,16
1.0,64.0,8.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.850605,16
1.0,64.0,8.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-34.650605,16
1.0,64.0,8.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-35.450605,15
1.0,64.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-36.250605,15
1.0,64.0,9.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.050605,15
1.0,64.0,9.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.850605,14
1.0,64.0,9.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-38.650605,14
1.0,64.0,9.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-39.450605,14
1.0,64.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-40.250605,14
1.0,64.0,10.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.050605,13
1.0,64.0,10.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.850605,13
1.0,64.0,10.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-42.650605,13
1.0,64.0,10.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-43.450605,13
1.0,64.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-44.250605,13
1.0,64.0,11.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.050605,13
1.0,64.0,11.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.850605,12
1.0,64.0,11.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-46.650605,12
1.0,64.0,11.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-47.450605,12
1.0,64.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-48.250605,12
1.0,64.0,12.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.050605,12
1.0,64.0,12.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.850605,12
1.0,64.0,12.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-50.650605,12
1.0,64.0,12.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-51.450605,12
1.0,64.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-52.250605,12
1.0,64.0,13.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.050605,11
1.0,64.0,13.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.850605,11
1.0,64.0,13.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-54.650605,11
1.0,64.0,13.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-55.450605,11
1.0,64.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-56.250605,11
1.0,64.0,14.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-57.050605,11
1.0,64.0,14.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-57.850605,11
1.0,64.0,14.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-58.650605,11
1.0,64.0,14.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-59.450605,11
1.0,64.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-60.250605,11
1.0,64.0,15.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.050605,11
1.0,64.0,15.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.850605,11
1.0,64.0,15.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-62.650605,11
1.0,64.0,15.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-63.450605,11
1.0,64.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.250605,11
1.0,64.0,16.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-65.050605,11
1.0,64.0,16.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-65.850605,11
1.0,64.0,16.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.650605,10
1.0,64.0,16.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-67.450605,10
1.0,64.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-68.250605,10
1.0,64.0,17.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-69.050605,10
1.0,64.0,17.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-69.850605,10
1.0,64.0,17.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.650605,10
1.0,64.0,17.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-71.450605,10
1.0,64.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.250605,10
1.0,64.0,18.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-73.050605,10
1.0,64.0,18.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-73.850605,10
1.0,64.0,18.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-74.650605,10
1.0,64.0,18.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.450605,10
1.0,64.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-76.250605,10
1.0,64.0,19.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-77.050605,10
1.0,64.0,19.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-77.850605,10
1.0,64.0,19.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-78.650605,10
1.0,64.0,19.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.450605,10
1.0,64.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-80.250605,10
1.0,64.0,20.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.050605,10
1.0,64.0,20.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.850605,10
1.0,64.0,20.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-82.650605,10
1.0,64.0,20.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-83.450605,10
1.0,64.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-84.250605,10
1.0,64.0,21.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.050605,10
1.0,64.0,21.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.850605,10
1.0,64.0,21.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-86.650605,10
1.0,64.0,21.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-87.450605,10
1.0,64.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.250605,10
1.0,64.0,22.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-89.050605,10
1.0,64.0,22.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-89.850605,10
1.0,64.0,22.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-90.650605,10
1.0,64.0,22.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-91.450605,10
1.0,64.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-92.250605,10
1.0,64.0,23.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-93.050605,10
1.0,64.0,23.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-93.850605,10
1.0,64.0,23.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-94.650605,10
1.0,64.0,23.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-95.450605,10
1.0,64.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-96.250605,10
1.0,64.0,24.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-97.050605,10
1.0,64.0,24.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-97.850605,10
1.0,64.0,24.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-98.650605,10
1.0,64.0,24.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-99.450605,10
1.0,64.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-100.250605,10
1.0,64.0,25.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-101.050605,10
1.0,64.0,25.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-101.850605,10
1.0,64.0,25.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-102.650605,10
1.0,64.0,25.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-103.450605,10
1.0,64.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-104.250605,10
1.0,64.0,26.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-105.050605,10
1.0,64.0,26.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-105.850605,10
1.0,64.0,26.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-106.650605,10
1.0,64.0,26.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-107.450605,10
1.0,64.0,27.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-108.250605,10
1.0,64.0,27.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-109.050605,10
1.0,64.0,27.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-109.850605,10
1.0,64.0,27.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-110.650605,10
1.0,64.0,27.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-111.450605,10
1.0,64.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-112.250605,10
1.0,64.0,28.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-113.050605,10
1.0,64.0,28.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-113.850605,10
1.0,64.0,28.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-114.650605,10
1.0,64.0,28.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-115.450605,10
1.0,64.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-116.250605,10
1.0,64.0,29.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-117.050605,10
1.0,64.0,29.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-117.850605,10
1.0,64.0,29.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-118.650605,10
1.0,64.0,29.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-119.450605,10
1.0,64.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-120.250605,10
1.0,64.0,30.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-121.050605,10
1.0,64.0,30.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-121.850605,10
1.0,64.0,30.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-122.650605,10
1.0,64.0,30.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-123.450605,10
1.0,64.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-124.250605,10
1.0,64.0,31.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-125.050605,10
1.0,64.0,31.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-125.850605,10
1.0,64.0,31.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-126.650605,10
1.0,64.0,31.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-127.450605,10
1.0,64.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-128.250605,10
1.0,64.0,32.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-129.050605,10
1.0,64.0,32.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-129.850605,10
1.0,64.0,32.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-130.650605,10
1.0,64.0,32.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-131.450605,10
1.0,64.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-132.250605,10
1.0,64.0,33.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-133.050605,10
1.0,64.0,33.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-133.850605,10
1.0,64.0,33.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-134.650605,10
1.0,64.0,33.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-135.450605,10
1.0,64.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-136.250605,10
1.0,64.0,34.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-137.050605,10
1.0,64.0,34.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-137.850605,10
1.0,64.0,34.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-138.650605,10
1.0,64.0,34.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-139.450605,10
1.0,64.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-140.250605,10
1.0,64.0,35.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-141.050605,10
1.0,64.0,35.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-141.850605,10
1.0,64.0,35.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-142.650605,10
1.0,64.0,35.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-143.450605,10
1.0,64.0,36.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-144.250605,10
1.0,64.0,36.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-145.050605,10
1.0,64.0,36.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-145.850605,10
1.0,64.0,36.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-146.650605,10
1.0,64.0,36.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-147.450605,10
1.0,64.0,37.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-148.250605,10
1.0,64.0,37.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-149.050605,10
1.0,64.0,37.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-149.850605,10
1.0,64.0,37.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-150.650605,10
1.0,64.0,37.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-151.450605,11
1.0,64.0,38.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-152.250605,11
1.0,64.0,38.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-153.050605,11
1.0,64.0,38.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-153.850605,11
1.0,64.0,38.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-154.650605,11
1.0,64.0,38.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-155.450605,11
1.0,64.0,39.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-156.250605,11
1.0,64.0,39.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-157.050605,11
1.0,64.0,39.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-157.850605,11
1.0,64.0,39.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-158.650605,11
1.0,64.0,39.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-159.450605,11
1.0,65.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1.0,65.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
1.0,65.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
1.0,65.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1.0,65.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
1.0,65.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429
1.0,65.0,-3.8,0.0318,0.0318,0.0318,0.0318,0.0309,0.0309,0.0309,0.0309,-0.012787,48
1.0,65.0,-3.6,0.0628,0.0628,0.0628,0.0628,0.059,0.059,0.059,0.059,-0.050711,25
1.0,65.0,-3.4,0.0931,0.0931,0.0931,0.0931,0.0847,0.0847,0.0847,0.0847,-0.113131,15
1.0,65.0,-3.2,0.1225,0.1225,0.1225,0.1225,0.1081,0.1081,0.1081,0.1081,-0.199424,14
1.0,65.0,-3.0,0.1513,0.1513,0.1513,0.1513,0.1293,0.1293,0.1293,0.1293,-0.308999,12
1.0,65.0,-2.8,0.1793,0.1793,0.1793,0.1793,0.1485,0.1485,0.1485,0.1485,-0.441291,11
1.0,65.0,-2.6,0.2068,0.2068,0.2068,0.2068,0.1659,0.1659,0.1659,0.1659,-0.59577,10
1.0,65.0,-2.4,0.2336,0.2336,0.2336,0.2336,0.1816,0.1816,0.1816,0.1816,-0.771942,9
1.0,65.0,-2.2,0.2598,0.2598,0.2598,0.2598,0.1957,0.1957,0.1957,0.1957,-0.969347,8
1.0,65.0,-2.0,0.2856,0.2856,0.2856,0.2856,0.2083,0.2083,0.2083,0.2083,-1.187556,8
1.0,65.0,-1.8,0.3109,0.3109,0.3109,0.3109,0.2195,0.2195,0.2195,0.2195,-1.426173,8
1.0,65.0,-1.6,0.3357,0.3357,0.3357,0.3357,0.2294,0.2294,0.2294,0.2294,-1.68483,7
1.0,65.0,-1.4,0.3601,0.3601,0.3601,0.3601,0.238,0.238,0.238,0.238,-1.963182,7
1.0,65.0,-1.2,0.3841,0.3841,0.3841,0.3841,0.2455,0.2455,0.2455,0.2455,-2.260912,7
1.0,65.0,-1.0,0.4078,0.4078,0.4078,0.4078,0.2518,0.2518,0.2518,0.2518,-2.577723,7
1.0,65.0,-0.8,0.4312,0.4312,0.4312,0.4312,0.2571,0.2571,0.2571,0.2571,-2.913345,6
1.0,65.0,-0.6,0.4542,0.4542,0.4542,0.4542,0.2613,0.2613,0.2613,0.2613,-3.267529,6
1.0,65.0,-0.4,0.477,0.477,0.477,0.477,0.2645,0.2645,0.2645,0.2645,-3.640054,6
1.0,65.0,-0.2,0.4996,0.4996,0.4996,0.4996,0.2667,0.2667,0.2667,0.2667,-4.030722,6
1.0,65.0,0.0,0.522,0.522,0.522,0.522,0.2679,0.2679,0.2679,0.2679,-4.439363,6
1.0,65.0,0.2,0.5442,0.5442,0.5442,0.5442,0.2682,0.2682,0.2682,0.2682,-4.865831,6
1.0,65.0,0.4,0.5662,0.5662,0.5662,0.5662,0.2675,0.2675,0.2675,0.2675,-5.310002,6
1.0,65.0,0.6,0.5882,0.5882,0.5882,0.5882,0.2658,0.2658,0.2658,0.2658,-5.771775,6
1.0,65.0,0.8,0.61,0.61,0.61,0.61,0.2632,0.2632,0.2632,0.2632,-6.251067,6
1.0,65.0,1.0,0.6318,0.6318,0.6318,0.6318,0.2595,0.2595,0.2595,0.2595,-6.74781,7
1.0,65.0,1.2,0.6535,0.6535,0.6535,0.6535,0.2547,0.2547,0.2547,0.2547,-7.261951,7
1.0,65.0,1.4,0.6752,0.6752,0.6752,0.6752,0.2488,0.2488,0.2488,0.2488,-7.793446,7
1.0,65.0,1.6,0.6968,0.6968,0.6968,0.6968,0.2419,0.2419,0.2419,0.2419,-8.342264,7
1.0,65.0,1.8,0.7185,0.7185,0.7185,0.7185,0.2337,0.2337,0.2337,0.2337,-8.908383,8
1.0,65.0,2.0,0.7401,0.7401,0.7401,0.7401,0.2244,0.2244,0.2244,0.2244,-9.491788,8
1.0,65.0,2.2,0.7617,0.7617,0.7617,0.7617,0.2138,0.2138,0.2138,0.2138,-10.092475,9
1.0,65.0,2.4,0.7833,0.7833,0.7833,0.7833,0.202,0.202,0.202,0.202,-10.710449,9
1.0,65.0,2.6,0.8049,0.8049,0.8049,0.8049,0.1888,0.1888,0.1888,0.1888,-11.345722,10
1.0,65.0,2.8,0.8266,0.8266,0.8266,0.8266,0.1741,0.1741,0.1741,0.1741,-11.998316,11
1.0,65.0,3.0,0.8483,0.8483,0.8483,0.8483,0.158,0.158,0.158,0.158,-12.668261,12
1.0,65.0,3.2,0.87,0.87,0.87,0.87,0.1404,0.1404,0.1404,0.1404,-13.35559,13
1.0,65.0,3.4,0.8918,0.8918,0.8918,0.8918,0.1211,0.1211,0.1211,0.1211,-14.060342,15
1.0,65.0,3.6,0.9137,0.9137,0.9137,0.9137,0.1001,0.1001,0.1001,0.1001,-14.782557,16
1.0,65.0,3.8,0.9356,0.9356,0.9356,0.9356,0.0774,0.0774,0.0774,0.0774,-15.522275,21
1.0,65.0,4.0,0.9575,0.9575,0.9575,0.9575,0.0528,0.0528,0.0528,0.0528,-16.279531,33
1.0,65.0,4.2,0.9795,0.9795,0.9795,0.9795,0.0264,0.0264,0.0264,0.0264,-17.054356,65
1.0,65.0,4.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-17.846732,1049
1.0,65.0,4.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-18.646732,123
1.0,65.0,4.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-19.446732,73
1.0,65.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-20.246732,54
1.0,65.0,5.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.046732,43
1.0,65.0,5.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.846732,37
1.0,65.0,5.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-22.646732,32
1.0,65.0,5.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-23.446732,29
1.0,65.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.246732,27
1.0,65.0,6.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.046732,25
1.0,65.0,6.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.846732,23
1.0,65.0,6.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-26.646732,22
1.0,65.0,6.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-27.446732,21
1.0,65.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-28.246732,20
1.0,65.0,7.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.046732,19
1.0,65.0,7.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.846732,18
1.0,65.0,7.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30.646732,18
1.0,65.0,7.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-31.446732,17
1.0,65.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-32.246732,17
1.0,65.0,8.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.046732,16
1.0,65.0,8.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.846732,16
1.0,65.0,8.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-34.646732,15
1.0,65.0,8.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-35.446732,15
1.0,65.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-36.246732,15
1.0,65.0,9.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.046732,14
1.0,65.0,9.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.846732,14
1.0,65.0,9.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-38.646732,14
