tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,47.0,90.8,2.4118,2.4118,2.4118,2.4118,1.0518,1.0518,1.0518,1.0518,-548.325763,8
1.0,47.0,91.0,2.4196,2.4196,2.4196,2.4196,1.0588,1.0588,1.0588,1.0588,-550.258336,8
1.0,47.0,91.2,2.4275,2.4275,2.4275,2.4275,1.0653,1.0653,1.0653,1.0653,-552.197179,8
1.0,47.0,91.4,2.4353,2.4353,2.4353,2.4353,1.0716,1.0716,1.0716,1.0716,-554.142282,8
1.0,47.0,91.6,2.4431,2.4431,2.4431,2.4431,1.0775,1.0775,1.0775,1.0775,-556.093636,8
1.0,47.0,91.8,2.4509,2.4509,2.4509,2.4509,1.083,1.083,1.083,1.083,-558.051231,8
1.0,47.0,92.0,2.4587,2.4587,2.4587,2.4587,1.0882,1.0882,1.0882,1.0882,-560.015054,8
1.0,47.0,92.2,2.4664,2.4664,2.4664,2.4664,1.0931,1.0931,1.0931,1.0931,-561.985093,8
1.0,47.0,92.4,2.4742,2.4742,2.4742,2.4742,1.0976,1.0976,1.0976,1.0976,-563.961336,8
1.0,47.0,92.6,2.4819,2.4819,2.4819,2.4819,1.1018,1.1018,1.1018,1.1018,-565.943769,8
1.0,47.0,92.8,2.4896,2.4896,2.4896,2.4896,1.1056,1.1056,1.1056,1.1056,-567.932377,8
1.0,47.0,93.0,2.4973,2.4973,2.4973,2.4973,1.1092,1.1092,1.1092,1.1092,-569.927146,8
1.0,47.0,93.2,2.505,2.505,2.505,2.505,1.1124,1.1124,1.1124,1.1124,-571.928059,8
1.0,47.0,93.4,2.5126,2.5126,2.5126,2.5126,1.1152,1.1152,1.1152,1.1152,-573.9351,8
1.0,47.0,93.6,2.5203,2.5203,2.5203,2.5203,1.1178,1.1178,1.1178,1.1178,-575.948251,8
1.0,47.0,93.8,2.5279,2.5279,2.5279,2.5279,1.12,1.12,1.12,1.12,-577.967495,8
1.0,47.0,94.0,2.5354,2.5354,2.5354,2.5354,1.1219,1.1219,1.1219,1.1219,-579.992812,8
1.0,47.0,94.2,2.543,2.543,2.543,2.543,1.1235,1.1235,1.1235,1.1235,-582.024184,8
1.0,47.0,94.4,2.5505,2.5505,2.5505,2.5505,1.1247,1.1247,1.1247,1.1247,-584.06159,8
1.0,47.0,94.6,2.558,2.558,2.558,2.558,1.1256,1.1256,1.1256,1.1256,-586.105009,8
1.0,47.0,94.8,2.5655,2.5655,2.5655,2.5655,1.1262,1.1262,1.1262,1.1262,-588.15442,8
1.0,47.0,95.0,2.5729,2.5729,2.5729,2.5729,1.1265,1.1265,1.1265,1.1265,-590.2098,8
1.0,47.0,95.2,2.5804,2.5804,2.5804,2.5804,1.1265,1.1265,1.1265,1.1265,-592.271126,8
1.0,47.0,95.4,2.5878,2.5878,2.5878,2.5878,1.1262,1.1262,1.1262,1.1262,-594.338375,8
1.0,47.0,95.6,2.5951,2.5951,2.5951,2.5951,1.1255,1.1255,1.1255,1.1255,-596.411521,8
1.0,47.0,95.8,2.6024,2.6024,2.6024,2.6024,1.1245,1.1245,1.1245,1.1245,-598.49054,8
1.0,47.0,96.0,2.6097,2.6097,2.6097,2.6097,1.1232,1.1232,1.1232,1.1232,-600.575404,8
1.0,47.0,96.2,2.617,2.617,2.617,2.617,1.1216,1.1216,1.1216,1.1216,-602.666088,8
1.0,47.0,96.4,2.6242,2.6242,2.6242,2.6242,1.1197,1.1197,1.1197,1.1197,-604.762563,8
1.0,47.0,96.6,2.6314,2.6314,2.6314,2.6314,1.1174,1.1174,1.1174,1.1174,-606.864801,8
1.0,47.0,96.8,2.6385,2.6385,2.6385,2.6385,1.1149,1.1149,1.1149,1.1149,-608.972772,8
1.0,47.0,97.0,2.6456,2.6456,2.6456,2.6456,1.112,1.112,1.112,1.112,-611.086445,8
1.0,47.0,97.2,2.6527,2.6527,2.6527,2.6527,1.1088,1.1088,1.1088,1.1088,-613.20579,8
1.0,47.0,97.4,2.6597,2.6597,2.6597,2.6597,1.1053,1.1053,1.1053,1.1053,-615.330775,8
1.0,47.0,97.6,2.6667,2.6667,2.6667,2.6667,1.1015,1.1015,1.1015,1.1015,-617.461366,8
1.0,47.0,97.8,2.6737,2.6737,2.6737,2.6737,1.0974,1.0974,1.0974,1.0974,-619.59753,9
1.0,47.0,98.0,2.6806,2.6806,2.6806,2.6806,1.093,1.093,1.093,1.093,-621.739232,9
1.0,47.0,98.2,2.6874,2.6874,2.6874,2.6874,1.0883,1.0883,1.0883,1.0883,-623.886436,9
1.0,47.0,98.4,2.6942,2.6942,2.6942,2.6942,1.0833,1.0833,1.0833,1.0833,-626.039105,9
1.0,47.0,98.6,2.701,2.701,2.701,2.701,1.078,1.078,1.078,1.078,-628.197202,9
1.0,47.0,98.8,2.7077,2.7077,2.7077,2.7077,1.0724,1.0724,1.0724,1.0724,-630.360689,9
1.0,47.0,99.0,2.7144,2.7144,2.7144,2.7144,1.0665,1.0665,1.0665,1.0665,-632.529525,9
1.0,47.0,99.2,2.721,2.721,2.721,2.721,1.0602,1.0602,1.0602,1.0602,-634.70367,9
1.0,47.0,99.4,2.7275,2.7275,2.7275,2.7275,1.0537,1.0537,1.0537,1.0537,-636.883083,9
1.0,47.0,99.6,2.734,2.734,2.734,2.734,1.0469,1.0469,1.0469,1.0469,-639.067722,9
1.0,47.0,99.8,2.7405,2.7405,2.7405,2.7405,1.0399,1.0399,1.0399,1.0399,-641.257541,10
1.0,48.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1.0,48.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
1.0,48.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
1.0,48.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
1.0,48.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
1.0,48.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3468
1.0,48.0,-3.8,0.0329,0.0329,0.0329,0.0329,0.0319,0.0319,0.0319,0.0319,-0.013211,48
1.0,48.0,-3.6,0.0648,0.0648,0.0648,0.0648,0.061,0.061,0.061,0.061,-0.052357,25
1.0,48.0,-3.4,0.0959,0.0959,0.0959,0.0959,0.0876,0.0876,0.0876,0.0876,-0.11673,14
1.0,48.0,-3.2,0.1262,0.1262,0.1262,0.1262,0.1118,0.1118,0.1118,0.1118,-0.205644,14
1.0,48.0,-3.0,0.1557,0.1557,0.1557,0.1557,0.1338,0.1338,0.1338,0.1338,-0.318446,12
1.0,48.0,-2.8,0.1844,0.1844,0.1844,0.1844,0.1538,0.1538,0.1538,0.1538,-0.45452,11
1.0,48.0,-2.6,0.2124,0.2124,0.2124,0.2124,0.1719,0.1719,0.1719,0.1719,-0.613284,10
1.0,48.0,-2.4,0.2398,0.2398,0.2398,0.2398,0.1883,0.1883,0.1883,0.1883,-0.794195,9
1.0,48.0,-2.2,0.2665,0.2665,0.2665,0.2665,0.203,0.203,0.203,0.203,-0.996746,9
1.0,48.0,-2.0,0.2927,0.2927,0.2927,0.2927,0.2162,0.2162,0.2162,0.2162,-1.220465,8
1.0,48.0,-1.8,0.3183,0.3183,0.3183,0.3183,0.228,0.228,0.228,0.228,-1.464911,8
1.0,48.0,-1.6,0.3435,0.3435,0.3435,0.3435,0.2385,0.2385,0.2385,0.2385,-1.729672,7
1.0,48.0,-1.4,0.3682,0.3682,0.3682,0.3682,0.2477,0.2477,0.2477,0.2477,-2.014363,7
1.0,48.0,-1.2,0.3924,0.3924,0.3924,0.3924,0.2557,0.2557,0.2557,0.2557,-2.318625,7
1.0,48.0,-1.0,0.4163,0.4163,0.4163,0.4163,0.2625,0.2625,0.2625,0.2625,-2.64212,7
1.0,48.0,-0.8,0.4397,0.4397,0.4397,0.4397,0.2682,0.2682,0.2682,0.2682,-2.984538,7
1.0,48.0,-0.6,0.4628,0.4628,0.4628,0.4628,0.2729,0.2729,0.2729,0.2729,-3.345589,7
1.0,48.0,-0.4,0.4857,0.4857,0.4857,0.4857,0.2765,0.2765,0.2765,0.2765,-3.725011,6
1.0,48.0,-0.2,0.5082,0.5082,0.5082,0.5082,0.2792,0.2792,0.2792,0.2792,-4.122561,6
1.0,48.0,0.0,0.5304,0.5304,0.5304,0.5304,0.2808,0.2808,0.2808,0.2808,-4.538024,6
1.0,48.0,0.2,0.5525,0.5525,0.5525,0.5525,0.2814,0.2814,0.2814,0.2814,-4.971204,6
1.0,48.0,0.4,0.5743,0.5743,0.5743,0.5743,0.281,0.281,0.281,0.281,-5.421925,6
1.0,48.0,0.6,0.5959,0.5959,0.5959,0.5959,0.2797,0.2797,0.2797,0.2797,-5.890028,7
1.0,48.0,0.8,0.6174,0.6174,0.6174,0.6174,0.2773,0.2773,0.2773,0.2773,-6.375369,7
1.0,48.0,1.0,0.6387,0.6387,0.6387,0.6387,0.2738,0.2738,0.2738,0.2738,-6.877817,7
1.0,48.0,1.2,0.6599,0.6599,0.6599,0.6599,0.2693,0.2693,0.2693,0.2693,-7.397249,7
1.0,48.0,1.4,0.6809,0.6809,0.6809,0.6809,0.2637,0.2637,0.2637,0.2637,-7.933554,7
1.0,48.0,1.6,0.7018,0.7018,0.7018,0.7018,0.257,0.257,0.257,0.257,-8.486623,8
1.0,48.0,1.8,0.7225,0.7225,0.7225,0.7225,0.2492,0.2492,0.2492,0.2492,-9.056357,8
1.0,48.0,2.0,0.7432,0.7432,0.7432,0.7432,0.2402,0.2402,0.2402,0.2402,-9.64266,8
1.0,48.0,2.2,0.7637,0.7637,0.7637,0.7637,0.23,0.23,0.23,0.23,-10.245443,9
1.0,48.0,2.4,0.7842,0.7842,0.7842,0.7842,0.2185,0.2185,0.2185,0.2185,-10.86462,9
1.0,48.0,2.6,0.8045,0.8045,0.8045,0.8045,0.2057,0.2057,0.2057,0.2057,-11.50011,10
1.0,48.0,2.8,0.8248,0.8248,0.8248,0.8248,0.1916,0.1916,0.1916,0.1916,-12.151836,11
1.0,48.0,3.0,0.8449,0.8449,0.8449,0.8449,0.1761,0.1761,0.1761,0.1761,-12.819721,12
1.0,48.0,3.2,0.865,0.865,0.865,0.865,0.1592,0.1592,0.1592,0.1592,-13.503689,13
1.0,48.0,3.4,0.8849,0.8849,0.8849,0.8849,0.1408,0.1408,0.1408,0.1408,-14.203666,15
1.0,48.0,3.6,0.9048,0.9048,0.9048,0.9048,0.1208,0.1208,0.1208,0.1208,-14.919572,16
1.0,48.0,3.8,0.9246,0.9246,0.9246,0.9246,0.0993,0.0993,0.0993,0.0993,-15.651323,18
1.0,48.0,4.0,0.9442,0.9442,0.9442,0.9442,0.0761,0.0761,0.0761,0.0761,-16.398831,24
1.0,48.0,4.2,0.9637,0.9637,0.9637,0.9637,0.0513,0.0513,0.0513,0.0513,-17.161997,38
1.0,48.0,4.4,0.9831,0.9831,0.9831,0.9831,0.0248,0.0248,0.0248,0.0248,-17.940715,76
1.0,48.0,4.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-18.734759,779
1.0,48.0,4.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-19.534759,133
1.0,48.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-20.334759,80
1.0,48.0,5.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.134759,59
1.0,48.0,5.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-21.934759,48
1.0,48.0,5.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-22.734759,41
1.0,48.0,5.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-23.534759,36
1.0,48.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.334759,32
1.0,48.0,6.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.134759,30
1.0,48.0,6.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-25.934759,28
1.0,48.0,6.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-26.734759,26
1.0,48.0,6.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-27.534759,24
1.0,48.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-28.334759,23
1.0,48.0,7.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.134759,22
1.0,48.0,7.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.934759,21
1.0,48.0,7.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30.734759,20
1.0,48.0,7.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-31.534759,20
1.0,48.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-32.334759,19
1.0,48.0,8.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.134759,19
1.0,48.0,8.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-33.934759,18
1.0,48.0,8.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-34.734759,18
1.0,48.0,8.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-35.534759,17
1.0,48.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-36.334759,17
1.0,48.0,9.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.134759,17
1.0,48.0,9.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-37.934759,16
1.0,48.0,9.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-38.734759,16
1.0,48.0,9.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-39.534759,16
1.0,48.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-40.334759,15
1.0,48.0,10.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.134759,15
1.0,48.0,10.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.934759,15
1.0,48.0,10.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-42.734759,15
1.0,48.0,10.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-43.534759,15
1.0,48.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-44.334759,14
1.0,48.0,11.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.134759,14
1.0,48.0,11.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.934759,14
1.0,48.0,11.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-46.734759,14
1.0,48.0,11.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-47.534759,14
1.0,48.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-48.334759,14
1.0,48.0,12.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.134759,14
1.0,48.0,12.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.934759,14
1.0,48.0,12.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-50.734759,13
1.0,48.0,12.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-51.534759,13
1.0,48.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-52.334759,13
1.0,48.0,13.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.134759,13
1.0,48.0,13.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.934759,13
1.0,48.0,13.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-54.734759,13
1.0,48.0,13.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-55.534759,13
1.0,48.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-56.334759,13
1.0,48.0,14.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-57.134759,13
1.0,48.0,14.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-57.934759,13
1.0,48.0,14.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-58.734759,13
1.0,48.0,14.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-59.534759,13
1.0,48.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-60.334759,13
1.0,48.0,15.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.134759,12
1.0,48.0,15.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.934759,12
1.0,48.0,15.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-62.734759,12
1.0,48.0,15.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-63.534759,12
1.0,48.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.334759,12
1.0,48.0,16.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-65.134759,12
1.0,48.0,16.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-65.934759,12
1.0,48.0,16.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.734759,12
1.0,48.0,16.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-67.534759,12
1.0,48.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-68.334759,12
1.0,48.0,17.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-69.134759,12
1.0,48.0,17.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-69.934759,12
1.0,48.0,17.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.734759,12
1.0,48.0,17.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-71.534759,12
1.0,48.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.334759,12
1.0,48.0,18.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-73.134759,12
1.0,48.0,18.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-73.934759,12
1.0,48.0,18.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-74.734759,12
1.0,48.0,18.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.534759,12
1.0,48.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-76.334759,12
1.0,48.0,19.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-77.134759,12
1.0,48.0,19.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-77.934759,12
1.0,48.0,19.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-78.734759,12
1.0,48.0,19.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.534759,12
1.0,48.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-80.334759,12
1.0,48.0,20.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.134759,12
1.0,48.0,20.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-81.934759,12
1.0,48.0,20.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-82.734759,12
1.0,48.0,20.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-83.534759,12
1.0,48.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-84.334759,12
1.0,48.0,21.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.134759,12
1.0,48.0,21.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.934759,12
1.0,48.0,21.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-86.734759,12
1.0,48.0,21.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-87.534759,12
1.0,48.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.334759,12
1.0,48.0,22.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-89.134759,12
1.0,48.0,22.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-89.934759,12
1.0,48.0,22.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-90.734759,12
1.0,48.0,22.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-91.534759,12
1.0,48.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-92.334759,12
1.0,48.0,23.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-93.134759,12
1.0,48.0,23.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-93.934759,12
1.0,48.0,23.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-94.734759,12
1.0,48.0,23.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-95.534759,12
1.0,48.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-96.334759,12
1.0,48.0,24.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-97.134759,12
1.0,48.0,24.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-97.934759,12
1.0,48.0,24.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-98.734759,12
1.0,48.0,24.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-99.534759,13
1.0,48.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-100.334759,13
1.0,48.0,25.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-101.134759,13
1.0,48.0,25.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-101.934759,13
1.0,48.0,25.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-102.734759,13
1.0,48.0,25.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-103.534759,13
1.0,48.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-104.334759,13
1.0,48.0,26.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-105.134759,13
1.0,48.0,26.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-105.934759,13
1.0,48.0,26.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-106.734759,13
1.0,48.0,26.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-107.534759,13
1.0,48.0,27.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-108.334759,13
1.0,48.0,27.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-109.134759,13
1.0,48.0,27.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-109.934759,13
1.0,48.0,27.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-110.734759,13
1.0,48.0,27.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-111.534759,13
1.0,48.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-112.334759,13
1.0,48.0,28.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-113.134759,14
1.0,48.0,28.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-113.934759,14
1.0,48.0,28.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-114.734759,14
1.0,48.0,28.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-115.534759,14
1.0,48.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-116.334759,14
1.0,48.0,29.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-117.134759,14
1.0,48.0,29.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-117.934759,14
1.0,48.0,29.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-118.734759,14
1.0,48.0,29.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-119.534759,14
1.0,48.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-120.334759,15
1.0,48.0,30.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-121.134759,15
1.0,48.0,30.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-121.934759,15
1.0,48.0,30.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-122.734759,15
1.0,48.0,30.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-123.534759,15
1.0,48.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-124.334759,15
1.0,48.0,31.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-125.134759,15
1.0,48.0,31.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-125.934759,16
1.0,48.0,31.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-126.734759,16
1.0,48.0,31.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-127.534759,16
1.0,48.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-128.334759,16
1.0,48.0,32.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-129.134759,16
1.0,48.0,32.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-129.934759,17
1.0,48.0,32.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-130.734759,17
1.0,48.0,32.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-131.534759,17
1.0,48.0,33.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-132.334759,17
1.0,48.0,33.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-133.134759,18
1.0,48.0,33.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-133.934759,18
1.0,48.0,33.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-134.734759,18
1.0,48.0,33.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-135.534759,19
1.0,48.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-136.334759,19
1.0,48.0,34.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-137.134759,20
1.0,48.0,34.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-137.934759,20
1.0,48.0,34.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-138.734759,20
1.0,48.0,34.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-139.534759,21
1.0,48.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-140.334759,21
1.0,48.0,35.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-141.134759,22
1.0,48.0,35.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-141.934759,23
1.0,48.0,35.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-142.734759,24
1.0,48.0,35.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-143.534759,24
1.0,48.0,36.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-144.334759,25
1.0,48.0,36.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-145.134759,26
1.0,48.0,36.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-145.934759,27
1.0,48.0,36.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-146.734759,29
