t,Ubar,Mubar,Density,Phi2,Energy,Iters
1.000000,5.830000,24.330000,4.483139,1.742252,-64.393836,8
1.000000,5.830000,24.340000,4.484382,1.739956,-64.438673,8
1.000000,5.830000,24.350000,4.485626,1.737651,-64.483523,8
1.000000,5.830000,24.360000,4.486869,1.735337,-64.528386,8
1.000000,5.830000,24.370000,4.488114,1.733015,-64.573261,8
1.000000,5.830000,24.380000,4.489358,1.730684,-64.618148,9
1.000000,5.830000,24.390000,4.490603,1.728344,-64.663048,9
1.000000,5.830000,24.400000,4.491848,1.725996,-64.707960,9
1.000000,5.830000,24.410000,4.493093,1.723638,-64.752885,9
1.000000,5.830000,24.420000,4.494339,1.721272,-64.797822,9
1.000000,5.830000,24.430000,4.495585,1.718897,-64.842772,9
1.000000,5.830000,24.440000,4.496831,1.716513,-64.887734,9
1.000000,5.830000,24.450000,4.498078,1.714120,-64.932708,9
1.000000,5.830000,24.460000,4.499324,1.711718,-64.977695,9
1.000000,5.830000,24.470000,4.500572,1.709308,-65.022695,9
1.000000,5.830000,24.480000,4.501819,1.706888,-65.067707,9
1.000000,5.830000,24.490000,4.503067,1.704460,-65.112731,9
1.000000,5.830000,24.500000,4.504315,1.702022,-65.157768,9
1.000000,5.830000,24.510000,4.505563,1.699576,-65.202817,9
1.000000,5.830000,24.520000,4.506812,1.697121,-65.247879,9
1.000000,5.830000,24.530000,4.508060,1.694656,-65.292954,9
1.000000,5.830000,24.540000,4.509310,1.692183,-65.338040,9
1.000000,5.830000,24.550000,4.510559,1.689701,-65.383140,9
1.000000,5.830000,24.560000,4.511809,1.687209,-65.428252,9
1.000000,5.830000,24.570000,4.513059,1.684709,-65.473376,9
1.000000,5.830000,24.580000,4.514309,1.682200,-65.518513,9
1.000000,5.830000,24.590000,4.515560,1.679681,-65.563662,9
1.000000,5.830000,24.600000,4.516810,1.677153,-65.608824,9
1.000000,5.830000,24.610000,4.518062,1.674616,-65.653998,9
1.000000,5.830000,24.620000,4.519313,1.672070,-65.699185,9
1.000000,5.830000,24.630000,4.520565,1.669515,-65.744385,9
1.000000,5.830000,24.640000,4.521817,1.666951,-65.789597,9
1.000000,5.830000,24.650000,4.523069,1.664377,-65.834821,9
1.000000,5.830000,24.660000,4.524322,1.661795,-65.880058,9
1.000000,5.830000,24.670000,4.525575,1.659203,-65.925307,9
1.000000,5.830000,24.680000,4.526828,1.656602,-65.970569,9
1.000000,5.830000,24.690000,4.528082,1.653991,-66.015844,9
1.000000,5.830000,24.700000,4.529335,1.651372,-66.061131,9
1.000000,5.830000,24.710000,4.530590,1.648743,-66.106431,9
1.000000,5.830000,24.720000,4.531844,1.646104,-66.151743,9
1.000000,5.830000,24.730000,4.533099,1.643457,-66.197068,9
1.000000,5.830000,24.740000,4.534354,1.640800,-66.242405,9
1.000000,5.830000,24.750000,4.535609,1.638134,-66.287755,9
1.000000,5.830000,24.760000,4.536864,1.635458,-66.333117,9
1.000000,5.830000,24.770000,4.538120,1.632773,-66.378492,9
1.000000,5.830000,24.780000,4.539376,1.630079,-66.423879,10
1.000000,5.830000,24.790000,4.540633,1.627376,-66.469279,10
1.000000,5.830000,24.800000,4.541889,1.624662,-66.514692,10
1.000000,5.830000,24.810000,4.543146,1.621940,-66.560117,10
1.000000,5.830000,24.820000,4.544404,1.619208,-66.605555,10
1.000000,5.830000,24.830000,4.545661,1.616466,-66.651005,10
1.000000,5.830000,24.840000,4.546919,1.613715,-66.696468,10
1.000000,5.830000,24.850000,4.548177,1.610955,-66.741944,10
1.000000,5.830000,24.860000,4.549436,1.608185,-66.787432,10
1.000000,5.830000,24.870000,4.550694,1.605405,-66.832932,10
1.000000,5.830000,24.880000,4.551953,1.602616,-66.878446,10
1.000000,5.830000,24.890000,4.553213,1.599818,-66.923971,10
1.000000,5.830000,24.900000,4.554472,1.597009,-66.969510,10
1.000000,5.830000,24.910000,4.555732,1.594192,-67.015061,10
1.000000,5.830000,24.920000,4.556992,1.591364,-67.060625,10
1.000000,5.830000,24.930000,4.558253,1.588527,-67.106201,10
1.000000,5.830000,24.940000,4.559514,1.585681,-67.151790,10
1.000000,5.830000,24.950000,4.560775,1.582825,-67.197391,10
1.000000,5.830000,24.960000,4.562036,1.579959,-67.243005,10
1.000000,5.830000,24.970000,4.563297,1.577083,-67.288632,10
1.000000,5.830000,24.980000,4.564559,1.574198,-67.334271,10
1.000000,5.830000,24.990000,4.565822,1.571303,-67.379923,10
1.000000,5.830000,25.000000,4.567084,1.568398,-67.425587,10
1.000000,5.830000,25.010000,4.568347,1.565484,-67.471265,10
1.000000,5.830000,25.020000,4.569610,1.562560,-67.516954,10
1.000000,5.830000,25.030000,4.570873,1.559626,-67.562657,10
1.000000,5.830000,25.040000,4.572137,1.556682,-67.608372,10
1.000000,5.830000,25.050000,4.573401,1.553729,-67.654100,10
1.000000,5.830000,25.060000,4.574665,1.550766,-67.699840,10
1.000000,5.830000,25.070000,4.575929,1.547793,-67.745593,10
1.000000,5.830000,25.080000,4.577194,1.544810,-67.791358,10
1.000000,5.830000,25.090000,4.578459,1.541817,-67.837137,11
1.000000,5.830000,25.100000,4.579724,1.538815,-67.882928,11
1.000000,5.830000,25.110000,4.580990,1.535803,-67.928731,11
1.000000,5.830000,25.120000,4.582256,1.532780,-67.974547,11
1.000000,5.830000,25.130000,4.583522,1.529748,-68.020376,11
1.000000,5.830000,25.140000,4.584789,1.526706,-68.066218,11
1.000000,5.830000,25.150000,4.586055,1.523654,-68.112072,11
1.000000,5.830000,25.160000,4.587322,1.520592,-68.157939,11
1.000000,5.830000,25.170000,4.588590,1.517520,-68.203819,11
1.000000,5.830000,25.180000,4.589857,1.514438,-68.249711,11
1.000000,5.830000,25.190000,4.591125,1.511347,-68.295616,11
1.000000,5.830000,25.200000,4.592393,1.508245,-68.341533,11
1.000000,5.830000,25.210000,4.593662,1.505133,-68.387464,11
1.000000,5.830000,25.220000,4.594930,1.502011,-68.433407,11
1.000000,5.830000,25.230000,4.596200,1.498879,-68.479362,11
1.000000,5.830000,25.240000,4.597469,1.495738,-68.525330,11
1.000000,5.830000,25.250000,4.598738,1.492586,-68.571312,11
1.000000,5.830000,25.260000,4.600008,1.489424,-68.617305,11
1.000000,5.830000,25.270000,4.601278,1.486252,-68.663312,11
1.000000,5.830000,25.280000,4.602549,1.483069,-68.709331,11
1.000000,5.830000,25.290000,4.603820,1.479877,-68.755363,11
1.000000,5.830000,25.300000,4.605091,1.476675,-68.801407,11
1.000000,5.830000,25.310000,4.606362,1.473462,-68.847464,11
1.000000,5.830000,25.320000,4.607633,1.470240,-68.893534,11
1.000000,5.830000,25.330000,4.608905,1.467007,-68.939617,11
1.000000,5.830000,25.340000,4.610177,1.463764,-68.985713,11
1.000000,5.830000,25.350000,4.611449,1.460511,-69.031821,12
1.000000,5.830000,25.360000,4.612722,1.457248,-69.077942,12
1.000000,5.830000,25.370000,4.613995,1.453974,-69.124075,12
1.000000,5.830000,25.380000,4.615268,1.450691,-69.170221,12
1.000000,5.830000,25.390000,4.616542,1.447397,-69.216380,12
1.000000,5.830000,25.400000,4.617815,1.444092,-69.262552,12
1.000000,5.830000,25.410000,4.619089,1.440778,-69.308737,12
1.000000,5.830000,25.420000,4.620364,1.437453,-69.354934,12
1.000000,5.830000,25.430000,4.621638,1.434118,-69.401144,12
1.000000,5.830000,25.440000,4.622913,1.430773,-69.447367,12
1.000000,5.830000,25.450000,4.624188,1.427417,-69.493602,12
1.000000,5.830000,25.460000,4.625464,1.424051,-69.539851,12
1.000000,5.830000,25.470000,4.626740,1.420675,-69.586112,12
1.000000,5.830000,25.480000,4.628015,1.417288,-69.632385,12
1.000000,5.830000,25.490000,4.629292,1.413891,-69.678672,12
1.000000,5.830000,25.500000,4.630568,1.410484,-69.724971,12
1.000000,5.830000,25.510000,4.631845,1.407066,-69.771283,12
1.000000,5.830000,25.520000,4.633122,1.403638,-69.817608,12
1.000000,5.830000,25.530000,4.634399,1.400200,-69.863946,12
1.000000,5.830000,25.540000,4.635677,1.396751,-69.910296,12
1.000000,5.830000,25.550000,4.636955,1.393291,-69.956659,12
1.000000,5.830000,25.560000,4.638233,1.389822,-70.003035,12
1.000000,5.830000,25.570000,4.639511,1.386342,-70.049424,13
1.000000,5.830000,25.580000,4.640790,1.382851,-70.095825,13
1.000000,5.830000,25.590000,4.642069,1.379350,-70.142240,13
1.000000,5.830000,25.600000,4.643348,1.375839,-70.188667,13
1.000000,5.830000,25.610000,4.644628,1.372317,-70.235107,13
1.000000,5.830000,25.620000,4.645907,1.368784,-70.281559,13
1.000000,5.830000,25.630000,4.647188,1.365241,-70.328025,13
1.000000,5.830000,25.640000,4.648468,1.361687,-70.374503,13
1.000000,5.830000,25.650000,4.649748,1.358123,-70.420994,13
1.000000,5.830000,25.660000,4.651029,1.354548,-70.467498,13
1.000000,5.830000,25.670000,4.652310,1.350963,-70.514015,13
1.000000,5.830000,25.680000,4.653592,1.347367,-70.560544,13
1.000000,5.830000,25.690000,4.654873,1.343761,-70.607087,13
1.000000,5.830000,25.700000,4.656155,1.340143,-70.653642,13
1.000000,5.830000,25.710000,4.657438,1.336516,-70.700210,13
1.000000,5.830000,25.720000,4.658720,1.332877,-70.746790,13
1.000000,5.830000,25.730000,4.660003,1.329229,-70.793384,13
1.000000,5.830000,25.740000,4.661286,1.325569,-70.839991,13
1.000000,5.830000,25.750000,4.662569,1.321899,-70.886610,13
1.000000,5.830000,25.760000,4.663852,1.318218,-70.933242,14
1.000000,5.830000,25.770000,4.665136,1.314527,-70.979887,14
1.000000,5.830000,25.780000,4.666420,1.310825,-71.026545,14
1.000000,5.830000,25.790000,4.667704,1.307112,-71.073215,14
1.000000,5.830000,25.800000,4.668989,1.303388,-71.119899,14
1.000000,5.830000,25.810000,4.670274,1.299654,-71.166595,14
1.000000,5.830000,25.820000,4.671559,1.295909,-71.213304,14
1.000000,5.830000,25.830000,4.672844,1.292153,-71.260026,14
1.000000,5.830000,25.840000,4.674130,1.288386,-71.306761,14
1.000000,5.830000,25.850000,4.675416,1.284609,-71.353509,14
1.000000,5.830000,25.860000,4.676702,1.280821,-71.400269,14
1.000000,5.830000,25.870000,4.677988,1.277022,-71.447043,14
1.000000,5.830000,25.880000,4.679275,1.273212,-71.493829,14
1.000000,5.830000,25.890000,4.680562,1.269392,-71.540628,14
1.000000,5.830000,25.900000,4.681849,1.265561,-71.587440,14
1.000000,5.830000,25.910000,4.683137,1.261718,-71.634265,14
1.000000,5.830000,25.920000,4.684424,1.257865,-71.681103,14
1.000000,5.830000,25.930000,4.685712,1.254002,-71.727954,15
1.000000,5.830000,25.940000,4.687000,1.250128,-71.774817,15
1.000000,5.830000,25.950000,4.688289,1.246242,-71.821694,15
1.000000,5.830000,25.960000,4.689577,1.242346,-71.868583,15
1.000000,5.830000,25.970000,4.690866,1.238439,-71.915485,15
1.000000,5.830000,25.980000,4.692156,1.234520,-71.962400,15
1.000000,5.830000,25.990000,4.693445,1.230591,-72.009328,15
1.000000,5.830000,26.000000,4.694735,1.226651,-72.056269,15
1.000000,5.830000,26.010000,4.696025,1.222701,-72.103223,15
1.000000,5.830000,26.020000,4.697315,1.218739,-72.150190,15
1.000000,5.830000,26.030000,4.698606,1.214766,-72.197169,15
1.000000,5.830000,26.040000,4.699897,1.210782,-72.244162,15
1.000000,5.830000,26.050000,4.701188,1.206787,-72.291167,15
1.000000,5.830000,26.060000,4.702479,1.202782,-72.338186,15
1.000000,5.830000,26.070000,4.703770,1.198765,-72.385217,15
1.000000,5.830000,26.080000,4.705062,1.194738,-72.432261,16
1.000000,5.830000,26.090000,4.706354,1.190699,-72.479318,16
1.000000,5.830000,26.100000,4.707646,1.186650,-72.526388,16
1.000000,5.830000,26.110000,4.708939,1.182589,-72.573471,16
1.000000,5.830000,26.120000,4.710232,1.178517,-72.620567,16
1.000000,5.830000,26.130000,4.711525,1.174435,-72.667676,16
1.000000,5.830000,26.140000,4.712818,1.170341,-72.714797,16
1.000000,5.830000,26.150000,4.714111,1.166236,-72.761932,16
1.000000,5.830000,26.160000,4.715405,1.162120,-72.809080,16
1.000000,5.830000,26.170000,4.716699,1.157993,-72.856240,16
1.000000,5.830000,26.180000,4.717994,1.153855,-72.903414,16
1.000000,5.830000,26.190000,4.719288,1.149705,-72.950600,16
1.000000,5.830000,26.200000,4.720583,1.145545,-72.997799,16
1.000000,5.830000,26.210000,4.721878,1.141374,-73.045012,17
1.000000,5.830000,26.220000,4.723173,1.137192,-73.092237,17
1.000000,5.830000,26.230000,4.724469,1.132998,-73.139475,17
1.000000,5.830000,26.240000,4.725764,1.128793,-73.186726,17
1.000000,5.830000,26.250000,4.727060,1.124577,-73.233990,17
1.000000,5.830000,26.260000,4.728357,1.120350,-73.281268,17
1.000000,5.830000,26.270000,4.729653,1.116112,-73.328558,17
1.000000,5.830000,26.280000,4.730950,1.111862,-73.375861,17
1.000000,5.830000,26.290000,4.732247,1.107601,-73.423177,17
1.000000,5.830000,26.300000,4.733544,1.103329,-73.470506,17
1.000000,5.830000,26.310000,4.734842,1.099046,-73.517847,17
1.000000,5.830000,26.320000,4.736139,1.094752,-73.565202,17
1.000000,5.830000,26.330000,4.737437,1.090447,-73.612570,18
1.000000,5.830000,26.340000,4.738735,1.086130,-73.659951,18
1.000000,5.830000,26.350000,4.740034,1.081802,-73.707345,18
1.000000,5.830000,26.360000,4.741333,1.077462,-73.754752,18
1.000000,5.830000,26.370000,4.742631,1.073112,-73.802172,18
1.000000,5.830000,26.380000,4.743931,1.068750,-73.849604,18
1.000000,5.830000,26.390000,4.745230,1.064377,-73.897050,18
1.000000,5.830000,26.400000,4.746530,1.059992,-73.944509,18
1.000000,5.830000,26.410000,4.747830,1.055596,-73.991981,18
1.000000,5.830000,26.420000,4.749130,1.051189,-74.039466,18
1.000000,5.830000,26.430000,4.750430,1.046771,-74.086963,18
1.000000,5.830000,26.440000,4.751731,1.042342,-74.134474,19
1.000000,5.830000,26.450000,4.753031,1.037901,-74.181998,19
1.000000,5.830000,26.460000,4.754332,1.033448,-74.229535,19
1.000000,5.830000,26.470000,4.755634,1.028985,-74.277085,19
1.000000,5.830000,26.480000,4.756935,1.024509,-74.324647,19
1.000000,5.830000,26.490000,4.758237,1.020023,-74.372223,19
1.000000,5.830000,26.500000,4.759539,1.015525,-74.419812,19
1.000000,5.830000,26.510000,4.760841,1.011016,-74.467414,19
1.000000,5.830000,26.520000,4.762144,1.006495,-74.515029,19
1.000000,5.830000,26.530000,4.763446,1.001964,-74.562657,20
1.000000,5.830000,26.540000,4.764749,0.997420,-74.610298,20
1.000000,5.830000,26.550000,4.766053,0.992865,-74.657952,20
1.000000,5.830000,26.560000,4.767356,0.988299,-74.705619,20
1.000000,5.830000,26.570000,4.768660,0.983721,-74.753299,20
1.000000,5.830000,26.580000,4.769964,0.979132,-74.800992,20
1.000000,5.830000,26.590000,4.771268,0.974531,-74.848698,20
1.000000,5.830000,26.600000,4.772572,0.969919,-74.896418,20
1.000000,5.830000,26.610000,4.773877,0.965296,-74.944150,20
1.000000,5.830000,26.620000,4.775181,0.960661,-74.991895,21
1.000000,5.830000,26.630000,4.776486,0.956015,-75.039653,21
1.000000,5.830000,26.640000,4.777792,0.951357,-75.087425,21
1.000000,5.830000,26.650000,4.779097,0.946687,-75.135209,21
1.000000,5.830000,26.660000,4.780403,0.942006,-75.183007,21
1.000000,5.830000,26.670000,4.781709,0.937313,-75.230817,21
1.000000,5.830000,26.680000,4.783015,0.932609,-75.278641,21
1.000000,5.830000,26.690000,4.784322,0.927894,-75.326478,21
1.000000,5.830000,26.700000,4.785628,0.923167,-75.374327,22
1.000000,5.830000,26.710000,4.786935,0.918429,-75.422190,22
1.000000,5.830000,26.720000,4.788242,0.913678,-75.470066,22
1.000000,5.830000,26.730000,4.789549,0.908916,-75.517955,22
1.000000,5.830000,26.740000,4.790857,0.904143,-75.565857,22
1.000000,5.830000,26.750000,4.792165,0.899358,-75.613772,22
1.000000,5.830000,26.760000,4.793473,0.894561,-75.661700,22
1.000000,5.830000,26.770000,4.794781,0.889754,-75.709642,23
1.000000,5.830000,26.780000,4.796089,0.884934,-75.757596,23
1.000000,5.830000,26.790000,4.797398,0.880102,-75.805563,23
1.000000,5.830000,26.800000,4.798707,0.875259,-75.853544,23
1.000000,5.830000,26.810000,4.800016,0.870405,-75.901537,23
1.000000,5.830000,26.820000,4.801325,0.865538,-75.949544,23
1.000000,5.830000,26.830000,4.802635,0.860660,-75.997564,23
1.000000,5.830000,26.840000,4.803944,0.855772,-76.045597,24
1.000000,5.830000,26.850000,4.805254,0.850870,-76.093643,24
1.000000,5.830000,26.860000,4.806565,0.845957,-76.141702,24
1.000000,5.830000,26.870000,4.807875,0.841033,-76.189774,24
1.000000,5.830000,26.880000,4.809186,0.836096,-76.237859,24
1.000000,5.830000,26.890000,4.810497,0.831148,-76.285958,24
1.000000,5.830000,26.900000,4.811808,0.826189,-76.334069,24
1.000000,5.830000,26.910000,4.813119,0.821218,-76.382194,25
1.000000,5.830000,26.920000,4.814430,0.816235,-76.430332,25
1.000000,5.830000,26.930000,4.815742,0.811240,-76.478483,25
1.000000,5.830000,26.940000,4.817054,0.806234,-76.526647,25
1.000000,5.830000,26.950000,4.818366,0.801215,-76.574824,25
1.000000,5.830000,26.960000,4.819678,0.796186,-76.623014,26
1.000000,5.830000,26.970000,4.820991,0.791144,-76.671217,26
1.000000,5.830000,26.980000,4.822304,0.786091,-76.719434,26
1.000000,5.830000,26.990000,4.823617,0.781025,-76.767663,26
1.000000,5.830000,27.000000,4.824930,0.775948,-76.815906,26
1.000000,5.830000,27.010000,4.826244,0.770859,-76.864162,26
1.000000,5.830000,27.020000,4.827557,0.765760,-76.912431,27
1.000000,5.830000,27.030000,4.828871,0.760647,-76.960713,27
1.000000,5.830000,27.040000,4.830185,0.755523,-77.009008,27
1.000000,5.830000,27.050000,4.831500,0.750387,-77.057317,27
1.000000,5.830000,27.060000,4.832814,0.745239,-77.105638,27
1.000000,5.830000,27.070000,4.834129,0.740080,-77.153973,28
1.000000,5.830000,27.080000,4.835444,0.734909,-77.202321,28
1.000000,5.830000,27.090000,4.836759,0.729726,-77.250682,28
1.000000,5.830000,27.100000,4.838074,0.724530,-77.299056,28
1.000000,5.830000,27.110000,4.839390,0.719324,-77.347443,29
1.000000,5.830000,27.120000,4.840705,0.714105,-77.395844,29
1.000000,5.830000,27.130000,4.842022,0.708875,-77.444257,29
1.000000,5.830000,27.140000,4.843338,0.703632,-77.492684,29
1.000000,5.830000,27.150000,4.844654,0.698378,-77.541124,29
1.000000,5.830000,27.160000,4.845971,0.693112,-77.589577,30
1.000000,5.830000,27.170000,4.847288,0.687834,-77.638044,30
1.000000,5.830000,27.180000,4.848605,0.682544,-77.686523,30
1.000000,5.830000,27.190000,4.849922,0.677242,-77.735016,30
1.000000,5.830000,27.200000,4.851239,0.671929,-77.783521,31
1.000000,5.830000,27.210000,4.852557,0.666603,-77.832040,31
1.000000,5.830000,27.220000,4.853875,0.661265,-77.880573,31
1.000000,5.830000,27.230000,4.855193,0.655915,-77.929118,31
1.000000,5.830000,27.240000,4.856511,0.650555,-77.977676,32
1.000000,5.830000,27.250000,4.857829,0.645181,-78.026248,32
1.000000,5.830000,27.260000,4.859148,0.639795,-78.074833,32
1.000000,5.830000,27.270000,4.860467,0.634399,-78.123431,33
1.000000,5.830000,27.280000,4.861786,0.628989,-78.172042,33
1.000000,5.830000,27.290000,4.863105,0.623568,-78.220667,33
1.000000,5.830000,27.300000,4.864425,0.618134,-78.269304,33
1.000000,5.830000,27.310000,4.865744,0.612690,-78.317955,34
1.000000,5.830000,27.320000,4.867064,0.607233,-78.366619,34
1.000000,5.830000,27.330000,4.868385,0.601763,-78.415297,34
1.000000,5.830000,27.340000,4.869705,0.596283,-78.463987,35
1.000000,5.830000,27.350000,4.871025,0.590789,-78.512691,35
1.000000,5.830000,27.360000,4.872346,0.585284,-78.561407,35
1.000000,5.830000,27.370000,4.873667,0.579767,-78.610137,36
1.000000,5.830000,27.380000,4.874988,0.574238,-78.658881,36
1.000000,5.830000,27.390000,4.876309,0.568696,-78.707637,36
1.000000,5.830000,27.400000,4.877631,0.563144,-78.756407,37
1.000000,5.830000,27.410000,4.878952,0.557578,-78.805190,37
1.000000,5.830000,27.420000,4.880274,0.552001,-78.853986,37
1.000000,5.830000,27.430000,4.881596,0.546412,-78.902795,38
1.000000,5.830000,27.440000,4.882918,0.540810,-78.951618,38
1.000000,5.830000,27.450000,4.884241,0.535197,-79.000454,39
1.000000,5.830000,27.460000,4.885564,0.529571,-79.049303,39
1.000000,5.830000,27.470000,4.886887,0.523933,-79.098165,39
1.000000,5.830000,27.480000,4.888209,0.518284,-79.147040,40
1.000000,5.830000,27.490000,4.889533,0.512622,-79.195929,40
1.000000,5.830000,27.500000,4.890856,0.506949,-79.244831,41
1.000000,5.830000,27.510000,4.892180,0.501262,-79.293746,41
1.000000,5.830000,27.520000,4.893503,0.495565,-79.342675,42
1.000000,5.830000,27.530000,4.894828,0.489854,-79.391616,42
1.000000,5.830000,27.540000,4.896152,0.484131,-79.440571,42
1.000000,5.830000,27.550000,4.897476,0.478397,-79.489539,43
1.000000,5.830000,27.560000,4.898801,0.472650,-79.538521,43
1.000000,5.830000,27.570000,4.900126,0.466892,-79.587515,44
1.000000,5.830000,27.580000,4.901451,0.461120,-79.636523,44
1.000000,5.830000,27.590000,4.902776,0.455338,-79.685544,45
1.000000,5.830000,27.600000,4.904101,0.449543,-79.734579,46
1.000000,5.830000,27.610000,4.905427,0.443735,-79.783626,46
1.000000,5.830000,27.620000,4.906752,0.437916,-79.832687,47
1.000000,5.830000,27.630000,4.908078,0.432084,-79.881761,47
1.000000,5.830000,27.640000,4.909404,0.426240,-79.930849,48
1.000000,5.830000,27.650000,4.910731,0.420384,-79.979949,48
1.000000,5.830000,27.660000,4.912057,0.414516,-80.029063,49
1.000000,5.830000,27.670000,4.913384,0.408636,-80.078191,50
1.000000,5.830000,27.680000,4.914711,0.402743,-80.127331,50
1.000000,5.830000,27.690000,4.916038,0.396838,-80.176485,51
1.000000,5.830000,27.700000,4.917365,0.390921,-80.225652,52
1.000000,5.830000,27.710000,4.918692,0.384992,-80.274832,53
1.000000,5.830000,27.720000,4.920020,0.379050,-80.324026,53
1.000000,5.830000,27.730000,4.921348,0.373097,-80.373232,54
1.000000,5.830000,27.740000,4.922676,0.367131,-80.422453,55
1.000000,5.830000,27.750000,4.924004,0.361153,-80.471686,56
1.000000,5.830000,27.760000,4.925332,0.355163,-80.520933,57
1.000000,5.830000,27.770000,4.926661,0.349159,-80.570193,57
1.000000,5.830000,27.780000,4.927990,0.343144,-80.619466,58
1.000000,5.830000,27.790000,4.929318,0.337117,-80.668752,59
1.000000,5.830000,27.800000,4.930647,0.331078,-80.718052,60
1.000000,5.830000,27.810000,4.931977,0.325026,-80.767365,61
1.000000,5.830000,27.820000,4.933306,0.318962,-80.816692,62
1.000000,5.830000,27.830000,4.934636,0.312885,-80.866031,63
1.000000,5.830000,27.840000,4.935966,0.306797,-80.915384,64
1.000000,5.830000,27.850000,4.937295,0.300697,-80.964751,66
1.000000,5.830000,27.860000,4.938626,0.294583,-81.014130,67
1.000000,5.830000,27.870000,4.939956,0.288458,-81.063523,68
1.000000,5.830000,27.880000,4.941287,0.282319,-81.112929,69
1.000000,5.830000,27.890000,4.942617,0.276170,-81.162349,71
1.000000,5.830000,27.900000,4.943948,0.270007,-81.211782,72
1.000000,5.830000,27.910000,4.945279,0.263832,-81.261228,73
1.000000,5.830000,27.920000,4.946610,0.257645,-81.310687,75
1.000000,5.830000,27.930000,4.947942,0.251445,-81.360160,76
1.000000,5.830000,27.940000,4.949274,0.245234,-81.409646,78
1.000000,5.830000,27.950000,4.950605,0.239010,-81.459145,80
1.000000,5.830000,27.960000,4.951937,0.232774,-81.508658,82
1.000000,5.830000,27.970000,4.953269,0.226524,-81.558184,83
1.000000,5.830000,27.980000,4.954602,0.220263,-81.607723,85
1.000000,5.830000,27.990000,4.955934,0.213989,-81.657276,87
1.000000,5.830000,28.000000,4.957267,0.207704,-81.706842,90
1.000000,5.830000,28.010000,4.958600,0.201405,-81.756421,92
1.000000,5.830000,28.020000,4.959933,0.195094,-81.806014,94
1.000000,5.830000,28.030000,4.961266,0.188771,-81.855620,97
1.000000,5.830000,28.040000,4.962599,0.182435,-81.905239,99
1.000000,5.830000,28.050000,4.963933,0.176087,-81.954872,102
1.000000,5.830000,28.060000,4.965266,0.169727,-82.004518,105
1.000000,5.830000,28.070000,4.966600,0.163355,-82.054177,109
1.000000,5.830000,28.080000,4.967934,0.156969,-82.103850,112
1.000000,5.830000,28.090000,4.969269,0.150572,-82.153536,116
1.000000,5.830000,28.100000,4.970603,0.144162,-82.203235,120
1.000000,5.830000,28.110000,4.971938,0.137739,-82.252948,124
1.000000,5.830000,28.120000,4.973272,0.131304,-82.302674,128
1.000000,5.830000,28.130000,4.974607,0.124857,-82.352413,133
1.000000,5.830000,28.140000,4.975942,0.118397,-82.402166,139
1.000000,5.830000,28.150000,4.977278,0.111924,-82.451932,144
1.000000,5.830000,28.160000,4.978613,0.105440,-82.501712,151
1.000000,5.830000,28.170000,4.979949,0.098942,-82.551504,157
1.000000,5.830000,28.180000,4.981284,0.092433,-82.601311,165
1.000000,5.830000,28.190000,4.982620,0.085910,-82.651130,173
1.000000,5.830000,28.200000,4.983957,0.079375,-82.700963,182
1.000000,5.830000,28.210000,4.985293,0.072828,-82.750809,192
1.000000,5.830000,28.220000,4.986629,0.066268,-82.800669,202
1.000000,5.830000,28.230000,4.987966,0.059696,-82.850542,212
1.000000,5.830000,28.240000,4.989303,0.053111,-82.900428,221
1.000000,5.830000,28.250000,4.990640,0.046513,-82.950328,221
1.000000,5.830000,28.260000,4.991971,0.039935,-83.000241,66
1.000000,5.830000,28.270000,4.993308,0.033315,-83.050167,285
1.000000,5.830000,28.280000,4.994645,0.026682,-83.100107,379
1.000000,5.830000,28.290000,4.995982,0.020039,-83.150060,503
1.000000,5.830000,28.300000,4.997318,0.013385,-83.200027,716
1.000000,5.830000,28.310000,4.998654,0.006725,-83.250007,1230
1.000000,5.830000,28.320000,4.999955,0.000224,-83.300000,7436
1.000000,5.830000,28.330000,5.000000,0.000000,-83.350000,2512
1.000000,5.830000,28.340000,5.000000,0.000000,-83.400000,1501
1.000000,5.830000,28.350000,5.000000,0.000000,-83.450000,1093
1.000000,5.830000,28.360000,5.000000,0.000000,-83.500000,868
1.000000,5.830000,28.370000,5.000000,0.000000,-83.550000,724
1.000000,5.830000,28.380000,5.000000,0.000000,-83.600000,623
1.000000,5.830000,28.390000,5.000000,0.000000,-83.650000,548
1.000000,5.830000,28.400000,5.000000,0.000000,-83.700000,491
1.000000,5.830000,28.410000,5.000000,0.000000,-83.750000,444
1.000000,5.830000,28.420000,5.000000,0.000000,-83.800000,407
1.000000,5.830000,28.430000,5.000000,0.000000,-83.850000,375
1.000000,5.830000,28.440000,5.000000,0.000000,-83.900000,348
1.000000,5.830000,28.450000,5.000000,0.000000,-83.950000,326
1.000000,5.830000,28.460000,5.000000,0.000000,-84.000000,306
1.000000,5.830000,28.470000,5.000000,0.000000,-84.050000,288
1.000000,5.830000,28.480000,5.000000,0.000000,-84.100000,273
1.000000,5.830000,28.490000,5.000000,0.000000,-84.150000,259
1.000000,5.830000,28.500000,5.000000,0.000000,-84.200000,247
1.000000,5.830000,28.510000,5.000000,0.000000,-84.250000,236
1.000000,5.830000,28.520000,5.000000,0.000000,-84.300000,225
1.000000,5.830000,28.530000,5.000000,0.000000,-84.350000,216
1.000000,5.830000,28.540000,5.000000,0.000000,-84.400000,208
1.000000,5.830000,28.550000,5.000000,0.000000,-84.450000,200
